name,n,years,cagr,ann_vol,sharpe,sharpe_se_lo,mean_t_hac,sortino,max_drawdown,calmar,skew,excess_kurtosis,var_95,cvar_95,var_99,cvar_99,worst_day,worst_week,best_day,hit_rate,longest_drawdown_days,ann_turnover,avg_weight,max_weight,time_invested,feb_2018,contango_threshold,vol_target,max_stress_loss,rebalance,is_chosen
cell,2695,10.69,-0.06543009670468247,0.19258943235025652,-0.3724717271060836,0.2929315019865411,-1.2038121828116097,-0.43851585646451124,-0.6338456193044489,-0.10322718137025581,-3.73403652848559,36.413245220246424,-0.01895901214299672,-0.035820616707806084,-0.04026971473640484,-0.07158314323605926,-0.16994629681345752,-0.20883790385639567,0.045732955067908636,0.6901669758812616,2382,21.561441195605457,0.2631431113348367,1.0,0.5907235621521336,-0.0009336193748308297,0.95,0.2,1.0,1,False
cell,2695,10.69,-0.038845564280786005,0.26200385397027537,-0.08164299837148642,0.29672325311667286,-0.2954437944312319,-0.09371094273762129,-0.7404779699228378,-0.052460121514261854,-11.793282311491915,339.2444856620742,-0.01913745662785156,-0.04114848886140867,-0.0480352293569442,-0.09283947496893395,-0.5064630850532034,-0.5365407815821108,0.13306214450539255,0.7332096474953618,2184,14.647246315122846,0.26231647021353605,1.0,0.5862708719851577,-0.4407920047578071,0.95,0.2,1.0,5,False
cell,2695,10.69,-0.008710652599998259,0.25606360571237263,0.011298469635153246,0.3063044411640191,0.04112682570188245,0.013659609788657504,-0.6127230516433196,-0.014216296541539181,-4.725974834453235,77.43045635723837,-0.019416732549574826,-0.043193673841037984,-0.048306480541689206,-0.09771284479083807,-0.31573432627164777,-0.4776668267839299,0.13895023259733866,0.7410018552875696,2184,11.336866953699401,0.25686144019916723,0.7869925579850093,0.5925788497217068,-0.0013611820409152875,0.95,0.2,1.0,21,False
cell,2695,10.69,0.03537484363180621,0.06604021862251792,0.2082682875021148,0.31216523861923795,0.6885791423515222,0.25850536343913433,-0.09838034230600246,0.35957227635756955,-3.1112241315449225,35.639867695215585,-0.006058941713701764,-0.011185694984170321,-0.012452906805457733,-0.02261910233480886,-0.05834543253659112,-0.07199496809189054,0.030999007230600638,0.6749536178107607,814,6.11821416863988,0.09055037460684663,0.3057298515874508,0.676808905380334,-0.00036413565255832836,0.975,0.1,0.1,1,False
cell,2695,10.69,0.017548267198104872,0.10700249147722285,0.005027818719381107,0.3067654544531932,0.017724477459795114,0.00560215234503379,-0.3479277196150502,0.05043653094821075,-20.141707002801503,748.6410367117363,-0.006304768615608595,-0.01388218493277695,-0.014121944003197698,-0.03372796205952552,-0.2531496058336103,-0.27621013049184406,0.06736718960501376,0.7050092764378478,2184,4.270386935339367,0.0909017296416379,0.3057298515874508,0.6790352504638218,-0.2028363937232237,0.975,0.1,0.1,5,False
cell,2695,10.69,0.058649926441994626,0.07998398503758344,0.4627543823057757,0.31884173119181414,1.7999681259975673,0.5922338511225087,-0.10305321814884383,0.5691227066512782,-2.6975182805317766,40.56263434090343,-0.006298797975855214,-0.012984244643065529,-0.01448568851857398,-0.02815402664570213,-0.07132262653736149,-0.0762846091244439,0.043700935460452554,0.712430426716141,916,3.5067529801918473,0.0927383814265842,0.3057298515874508,0.6883116883116883,-0.0004526698910201077,0.975,0.1,0.1,21,False
cell,2695,10.69,0.021811516109873752,0.09164645531887183,0.028451659238902922,0.3066161855756837,0.0943220093452059,0.03466893034723577,-0.1650069289721584,0.13218545576079418,-3.01729909809793,29.64298731756577,-0.00882847054754943,-0.016475544030550633,-0.019270801409973972,-0.03083057073392279,-0.08494934579425427,-0.10805185814684459,0.030999007230600638,0.6653061224489796,1417,9.369990984140205,0.13154199599506194,0.5537171031458769,0.676808905380334,-0.00036413565255832836,0.975,0.1,0.2,1,False
cell,2695,10.69,0.00807858057650912,0.1265743788103307,-0.051385379336345204,0.29957550421006374,-0.18192426703074757,-0.0587609836851194,-0.4401231562610467,0.018355272749424566,-12.73154456400907,385.13856603339184,-0.009456931051305123,-0.019478774948118092,-0.021452077628162605,-0.04274378805997748,-0.2531496058336103,-0.27552227530306317,0.06736718960501376,0.6979591836734694,2184,6.532072332917172,0.13162816221879198,0.5420226380778954,0.6790352504638218,-0.2028363937232237,0.975,0.1,0.2,5,False
cell,2695,10.69,0.052663058920175976,0.11020392798183772,0.31086012231868343,0.31397040777908203,1.1832935952567634,0.39018183783196103,-0.1923124257927974,0.2738411660248963,-2.6159390833920404,28.849704943024793,-0.009245088139356454,-0.018992126784954214,-0.021227082734688152,-0.03947717591989455,-0.0878967046663562,-0.15009190699999153,0.05231737849666477,0.7079777365491651,1272,5.2379395724556534,0.1321718263886769,0.39349627899250467,0.6883116883116883,-0.0005589638088286941,0.975,0.1,0.2,21,False
cell,2695,10.69,0.010907380095026342,0.1008168216628963,-0.07164984161127942,0.3036157047301019,-0.23874978514983686,-0.0864167834468715,-0.2097581251029942,0.05199979781317489,-3.175284114268092,29.99503249462674,-0.009978835530472284,-0.01823720116462848,-0.020056384279608534,-0.0350352775548785,-0.08494934579425427,-0.10805185814684459,0.030999007230600638,0.6653061224489796,2184,10.511030972351659,0.14382575374186765,0.5537171031458769,0.676808905380334,-0.00036413565255832836,0.975,0.1,0.3,1,False
