dynamics,day,years,survival_-1x,se_-1x,survival_-0.5x,se_-0.5x
capped at in-sample max sigma,143,0.5674603174603174,0.9886,0.0007506677027819955,0.9986,0.000264389863648359
capped at in-sample max sigma,144,0.5714285714285714,0.9885,0.0007539147829827969,0.9986,0.000264389863648359
capped at in-sample max sigma,145,0.5753968253968254,0.9884,0.00075714727761513,0.99855,0.00026906295731668
capped at in-sample max sigma,146,0.5793650793650794,0.9884,0.00075714727761513,0.99855,0.00026906295731668
capped at in-sample max sigma,147,0.5833333333333334,0.9883,0.0007603653726992058,0.99855,0.00026906295731668
capped at in-sample max sigma,148,0.5873015873015873,0.9881,0.0007667590886321473,0.99855,0.00026906295731668
capped at in-sample max sigma,149,0.5912698412698413,0.9881,0.0007667590886321473,0.99855,0.00026906295731668
capped at in-sample max sigma,150,0.5952380952380952,0.98805,0.0007683487977474819,0.99855,0.00026906295731668
capped at in-sample max sigma,151,0.5992063492063492,0.988,0.0007699350621968066,0.9985,0.0002736558057122072
capped at in-sample max sigma,152,0.6031746031746031,0.98795,0.0007715179032271385,0.9985,0.0002736558057122072
capped at in-sample max sigma,153,0.6071428571428571,0.98795,0.0007715179032271385,0.9985,0.0002736558057122072
capped at in-sample max sigma,154,0.6111111111111112,0.98785,0.0007746733989237011,0.99845,0.00027817238360412875
capped at in-sample max sigma,155,0.6150793650793651,0.98785,0.0007746733989237011,0.99845,0.00027817238360412875
capped at in-sample max sigma,156,0.6190476190476191,0.9877,0.0007793814855383716,0.99845,0.00027817238360412875
capped at in-sample max sigma,157,0.623015873015873,0.98765,0.00078094422015916,0.99845,0.00027817238360412875
capped at in-sample max sigma,158,0.626984126984127,0.9875,0.000785612818123532,0.99845,0.00027817238360412875
capped at in-sample max sigma,159,0.6309523809523809,0.9875,0.000785612818123532,0.99845,0.00027817238360412875
capped at in-sample max sigma,160,0.6349206349206349,0.9874,0.0007887090718382776,0.99845,0.00027817238360412875
capped at in-sample max sigma,161,0.6388888888888888,0.9871,0.0007979219886680659,0.99845,0.00027817238360412875
capped at in-sample max sigma,162,0.6428571428571429,0.98705,0.0007994466054715605,0.99845,0.00027817238360412875
capped at in-sample max sigma,163,0.6468253968253969,0.987,0.0008009681641613482,0.9984,0.00028261634772249513
capped at in-sample max sigma,164,0.6507936507936508,0.98685,0.000805514664670979,0.99835,0.00028699107128968667
capped at in-sample max sigma,165,0.6547619047619048,0.98665,0.000811534888344302,0.99835,0.00028699107128968667
capped at in-sample max sigma,166,0.6587301587301587,0.98655,0.0008145273936461548,0.9983,0.0002912996738755499
capped at in-sample max sigma,167,0.6626984126984127,0.9865,0.0008160193012423161,0.9983,0.0002912996738755499
capped at in-sample max sigma,168,0.6666666666666666,0.9864,0.000818994505476073,0.9983,0.0002912996738755499
capped at in-sample max sigma,169,0.6706349206349206,0.9864,0.000818994505476073,0.9983,0.0002912996738755499
capped at in-sample max sigma,170,0.6746031746031746,0.98635,0.0008204778333385994,0.9983,0.0002912996738755499
capped at in-sample max sigma,171,0.6785714285714286,0.9862,0.0008249109042799723,0.99815,0.00030385666851329905
capped at in-sample max sigma,172,0.6825396825396826,0.9862,0.0008249109042799723,0.99815,0.00030385666851329905
capped at in-sample max sigma,173,0.6865079365079365,0.9861,0.0008278523419064544,0.99815,0.00030385666851329905
capped at in-sample max sigma,174,0.6904761904761905,0.98605,0.000829318922369435,0.99815,0.00030385666851329905
capped at in-sample max sigma,175,0.6944444444444444,0.9859,0.000833702284991471,0.99815,0.00030385666851329905
capped at in-sample max sigma,176,0.6984126984126984,0.9858,0.0008366110207258804,0.99815,0.00030385666851329905
capped at in-sample max sigma,177,0.7023809523809523,0.9857,0.0008395090827382388,0.99815,0.00030385666851329905
capped at in-sample max sigma,178,0.7063492063492064,0.98565,0.0008409541455989137,0.99815,0.00030385666851329905
capped at in-sample max sigma,179,0.7103174603174603,0.9856,0.0008423965811896428,0.99815,0.00030385666851329905
capped at in-sample max sigma,180,0.7142857142857143,0.9856,0.0008423965811896428,0.99815,0.00030385666851329905
capped at in-sample max sigma,181,0.7182539682539683,0.9855,0.0008452736243371125,0.9981,0.0003079277512664304
capped at in-sample max sigma,182,0.7222222222222222,0.98545,0.0008467082584928516,0.9981,0.0003079277512664304
capped at in-sample max sigma,183,0.7261904761904762,0.9854,0.0008481403185794184,0.9981,0.0003079277512664304
capped at in-sample max sigma,184,0.7301587301587301,0.9854,0.0008481403185794184,0.9981,0.0003079277512664304
capped at in-sample max sigma,185,0.7341269841269841,0.9854,0.0008481403185794184,0.9981,0.0003079277512664304
capped at in-sample max sigma,186,0.7380952380952381,0.98525,0.00085242118403991,0.99805,0.00031194530770633556
capped at in-sample max sigma,187,0.7420634920634921,0.9852,0.0008538430769175339,0.99805,0.00031194530770633556
capped at in-sample max sigma,188,0.746031746031746,0.9851,0.0008566793449126699,0.99805,0.00031194530770633556
capped at in-sample max sigma,189,0.75,0.98495,0.0008609151380943422,0.99795,0.00031982788339980585
capped at in-sample max sigma,190,0.753968253968254,0.98495,0.0008609151380943422,0.99795,0.00031982788339980585
capped at in-sample max sigma,191,0.7579365079365079,0.9849,0.0008623221555776008,0.99795,0.00031982788339980585
capped at in-sample max sigma,192,0.7619047619047619,0.9848,0.0008651288921311087,0.9979,0.0003236966172205072
capped at in-sample max sigma,193,0.7658730158730159,0.98475,0.0008665286348413417,0.9979,0.0003236966172205072
capped at in-sample max sigma,194,0.7698412698412699,0.9847,0.0008679259761062571,0.9979,0.0003236966172205072
capped at in-sample max sigma,195,0.7738095238095238,0.9846,0.0008707135005270094,0.9979,0.0003236966172205072
capped at in-sample max sigma,196,0.7777777777777778,0.98455,0.0008721037065624697,0.9979,0.0003236966172205072
capped at in-sample max sigma,197,0.7817460317460317,0.9844,0.0008762602353182514,0.9979,0.0003236966172205072
capped at in-sample max sigma,198,0.7857142857142857,0.9843,0.0008790196243543156,0.9978,0.0003312974494317742
capped at in-sample max sigma,199,0.7896825396825397,0.9842,0.0008817698112319347,0.9978,0.0003312974494317742
capped at in-sample max sigma,200,0.7936507936507936,0.9841,0.0008845108817872177,0.9978,0.0003312974494317742
capped at in-sample max sigma,201,0.7976190476190477,0.984,0.0008872429205127538,0.9978,0.0003312974494317742
capped at in-sample max sigma,202,0.8015873015873016,0.9839,0.0008899660105869214,0.9978,0.0003312974494317742
capped at in-sample max sigma,203,0.8055555555555556,0.9838,0.0008926802339023754,0.9978,0.0003312974494317742
capped at in-sample max sigma,204,0.8095238095238095,0.98375,0.0008940340457723069,0.9978,0.0003312974494317742
capped at in-sample max sigma,205,0.8134920634920635,0.9836,0.0008980824015645773,0.9978,0.0003312974494317742
capped at in-sample max sigma,206,0.8174603174603174,0.98345,0.0009021113429061834,0.9978,0.0003312974494317742
capped at in-sample max sigma,207,0.8214285714285714,0.98335,0.0009047866461216162,0.9978,0.0003312974494317742
capped at in-sample max sigma,208,0.8253968253968254,0.98315,0.0009101120123369439,0.9978,0.0003312974494317742
capped at in-sample max sigma,209,0.8293650793650794,0.9831,0.0009114381493003248,0.9978,0.0003312974494317742
capped at in-sample max sigma,210,0.8333333333333334,0.9831,0.0009114381493003248,0.9978,0.0003312974494317742
capped at in-sample max sigma,211,0.8373015873015873,0.9829,0.0009167221498360341,0.9978,0.0003312974494317742
capped at in-sample max sigma,212,0.8412698412698413,0.98285,0.0009180380574899932,0.9978,0.0003312974494317742
capped at in-sample max sigma,213,0.8452380952380952,0.9828,0.0009193519456660762,0.9978,0.0003312974494317742
capped at in-sample max sigma,214,0.8492063492063492,0.98265,0.0009232815794761634,0.9977,0.00033872629068319813
capped at in-sample max sigma,215,0.8531746031746031,0.9825,0.0009271933455326338,0.9977,0.00033872629068319813
capped at in-sample max sigma,216,0.8571428571428571,0.98245,0.0009284933360019326,0.9977,0.00033872629068319813
capped at in-sample max sigma,217,0.8611111111111112,0.98235,0.0009310874690382224,0.9977,0.00033872629068319813
capped at in-sample max sigma,218,0.8650793650793651,0.98215,0.0009362525700899313,0.9977,0.00033872629068319813
capped at in-sample max sigma,219,0.8690476190476191,0.98205,0.0009388236655517377,0.9977,0.00033872629068319813
capped at in-sample max sigma,220,0.873015873015873,0.982,0.0009401063769595443,0.9977,0.00033872629068319813
capped at in-sample max sigma,221,0.876984126984127,0.98195,0.000941387207794965,0.9976,0.00034599421960489153
capped at in-sample max sigma,222,0.8809523809523809,0.9819,0.0009426661657235823,0.9976,0.00034599421960489153
capped at in-sample max sigma,223,0.8849206349206349,0.9818,0.0009452184932596271,0.9976,0.00034599421960489153
capped at in-sample max sigma,224,0.8888888888888888,0.98165,0.0009490331263975979,0.9976,0.00034599421960489153
capped at in-sample max sigma,225,0.8928571428571429,0.9816,0.0009503010049452745,0.9976,0.00034599421960489153
capped at in-sample max sigma,226,0.8968253968253969,0.9816,0.0009503010049452745,0.9976,0.00034599421960489153
capped at in-sample max sigma,227,0.9007936507936508,0.98155,0.0009515670627969414,0.9976,0.00034599421960489153
capped at in-sample max sigma,228,0.9047619047619048,0.98145,0.0009540937453940245,0.99755,0.00034957098706843166
capped at in-sample max sigma,229,0.9087301587301587,0.98145,0.0009540937453940245,0.99755,0.00034957098706843166
capped at in-sample max sigma,230,0.9126984126984127,0.9814,0.0009553543845087003,0.99755,0.00034957098706843166
capped at in-sample max sigma,231,0.9166666666666666,0.98135,0.0009566132316668021,0.99755,0.00034957098706843166
capped at in-sample max sigma,232,0.9206349206349206,0.98135,0.0009566132316668021,0.99755,0.00034957098706843166
capped at in-sample max sigma,233,0.9246031746031746,0.98135,0.0009566132316668021,0.99755,0.00034957098706843166
capped at in-sample max sigma,234,0.9285714285714286,0.9813,0.0009578702939333709,0.99755,0.00034957098706843166
capped at in-sample max sigma,235,0.9325396825396826,0.98125,0.0009591255783264265,0.99755,0.00034957098706843166
capped at in-sample max sigma,236,0.9365079365079365,0.9812,0.0009603790918173938,0.99755,0.00034957098706843166
capped at in-sample max sigma,237,0.9404761904761905,0.98105,0.000964129075902185,0.99755,0.00034957098706843166
capped at in-sample max sigma,238,0.9444444444444444,0.981,0.0009653755745822456,0.99755,0.00034957098706843166
capped at in-sample max sigma,239,0.9484126984126984,0.981,0.0009653755745822456,0.99755,0.00034957098706843166
capped at in-sample max sigma,240,0.9523809523809523,0.9809,0.0009678633684565194,0.99755,0.00034957098706843166
capped at in-sample max sigma,241,0.9563492063492064,0.9809,0.0009678633684565194,0.99755,0.00034957098706843166
capped at in-sample max sigma,242,0.9603174603174603,0.9809,0.0009678633684565194,0.99755,0.00034957098706843166
capped at in-sample max sigma,243,0.9642857142857143,0.98075,0.0009715821504124082,0.9975,0.0003531111722956346
capped at in-sample max sigma,244,0.9682539682539683,0.9806,0.0009752855991964604,0.99745,0.00035661586476207506
capped at in-sample max sigma,245,0.9722222222222222,0.9805,0.0009777461326949844,0.99745,0.00035661586476207506
capped at in-sample max sigma,246,0.9761904761904762,0.9805,0.0009777461326949844,0.99745,0.00035661586476207506
capped at in-sample max sigma,247,0.9801587301587301,0.9805,0.0009777461326949844,0.99745,0.00035661586476207506
capped at in-sample max sigma,248,0.9841269841269841,0.9805,0.0009777461326949844,0.99745,0.00035661586476207506
capped at in-sample max sigma,249,0.9880952380952381,0.9804,0.0009801999795959993,0.99745,0.00035661586476207506
capped at in-sample max sigma,250,0.9920634920634921,0.98035,0.0009814244112513186,0.99745,0.00035661586476207506
capped at in-sample max sigma,251,0.996031746031746,0.98035,0.0009814244112513186,0.99745,0.00035661586476207506
capped at in-sample max sigma,252,1.0,0.98015,0.0009863056701651886,0.99745,0.00035661586476207506
capped at in-sample max sigma,253,1.003968253968254,0.9801,0.0009875218984913708,0.99745,0.00035661586476207506
capped at in-sample max sigma,254,1.007936507936508,0.9799,0.0009923706464824524,0.9974,0.00036008610081479447
capped at in-sample max sigma,255,1.0119047619047619,0.9797,0.0009971938126562957,0.99735,0.0003635228672312129
capped at in-sample max sigma,256,1.0158730158730158,0.9795,0.0010019917664332368,0.99735,0.0003635228672312129
capped at in-sample max sigma,257,1.0198412698412698,0.9794,0.0010043814016597468,0.9973,0.0003669271044771724
capped at in-sample max sigma,258,1.0238095238095237,0.9793,0.0010067648682785878,0.9973,0.0003669271044771724
capped at in-sample max sigma,259,1.0277777777777777,0.97925,0.001007954302039533,0.9973,0.0003669271044771724
capped at in-sample max sigma,260,1.0317460317460319,0.9791,0.0010115134700042314,0.9973,0.0003669271044771724
capped at in-sample max sigma,261,1.0357142857142858,0.97905,0.0010126968327194476,0.9973,0.0003669271044771724
capped at in-sample max sigma,262,1.0396825396825398,0.97885,0.0010174152913142206,0.9973,0.0003669271044771724
capped at in-sample max sigma,263,1.0436507936507937,0.97885,0.0010174152913142206,0.9973,0.0003669271044771724
capped at in-sample max sigma,264,1.0476190476190477,0.9788,0.0010185911839398572,0.9973,0.0003669271044771724
capped at in-sample max sigma,265,1.0515873015873016,0.97875,0.001019765598066536,0.9973,0.0003669271044771724
capped at in-sample max sigma,266,1.0555555555555556,0.97875,0.001019765598066536,0.9973,0.0003669271044771724
capped at in-sample max sigma,267,1.0595238095238095,0.9787,0.0010209385387965327,0.9973,0.0003669271044771724
capped at in-sample max sigma,268,1.0634920634920635,0.9786,0.0010232800203267914,0.9973,0.0003669271044771724
capped at in-sample max sigma,269,1.0674603174603174,0.97855,0.0010244485711835409,0.9973,0.0003669271044771724
capped at in-sample max sigma,270,1.0714285714285714,0.9785,0.0010256156687570633,0.99725,0.00037029970969473027
capped at in-sample max sigma,271,1.0753968253968254,0.9784,0.0010279455238484177,0.99725,0.00037029970969473027
capped at in-sample max sigma,272,1.0793650793650793,0.97835,0.0010291082911919414,0.9972,0.000373641539446568
capped at in-sample max sigma,273,1.0833333333333333,0.97835,0.0010291082911919414,0.9972,0.000373641539446568
capped at in-sample max sigma,274,1.0873015873015872,0.97825,0.001031429529827415,0.9972,0.000373641539446568
capped at in-sample max sigma,275,1.0912698412698412,0.9782,0.0010325880107768064,0.9972,0.000373641539446568
capped at in-sample max sigma,276,1.0952380952380953,0.97815,0.0010337450725396479,0.9972,0.000373641539446568
capped at in-sample max sigma,277,1.0992063492063493,0.9781,0.0010349007198760668,0.9972,0.000373641539446568
capped at in-sample max sigma,278,1.1031746031746033,0.978,0.0010372077901751417,0.99715,0.00037695341224082445
capped at in-sample max sigma,279,1.1071428571428572,0.97795,0.0010383592225236893,0.99715,0.00037695341224082445
capped at in-sample max sigma,280,1.1111111111111112,0.97775,0.001042951041516331,0.99715,0.00037695341224082445
capped at in-sample max sigma,281,1.1150793650793651,0.9777,0.0010440955416052688,0.9971,0.00038023611085745223
capped at in-sample max sigma,282,1.119047619047619,0.97755,0.0010475208231820494,0.99705,0.00038349038449484027
capped at in-sample max sigma,283,1.123015873015873,0.97755,0.0010475208231820494,0.99705,0.00038349038449484027
capped at in-sample max sigma,284,1.126984126984127,0.9774,0.0010509338704219203,0.99705,0.00038349038449484027
capped at in-sample max sigma,285,1.130952380952381,0.97715,0.0010565954168933356,0.99705,0.00038349038449484027
capped at in-sample max sigma,286,1.1349206349206349,0.9771,0.0010577237351974292,0.99705,0.00038349038449484027
capped at in-sample max sigma,287,1.1388888888888888,0.977,0.001059976414831953,0.99705,0.00038349038449484027
capped at in-sample max sigma,288,1.1428571428571428,0.97695,0.0010611007845628994,0.99705,0.00038349038449484027
capped at in-sample max sigma,289,1.1468253968253967,0.97685,0.0010633456046836326,0.997,0.00038671695075339035
capped at in-sample max sigma,290,1.1507936507936507,0.97675,0.001065585226530473,0.997,0.00038671695075339035
capped at in-sample max sigma,291,1.1547619047619047,0.9767,0.0010667030983361769,0.997,0.00038671695075339035
capped at in-sample max sigma,292,1.1587301587301588,0.9766,0.0010689349839910745,0.997,0.00038671695075339035
capped at in-sample max sigma,293,1.1626984126984128,0.97645,0.0010722732277735924,0.99695,0.0003899164974709327
capped at in-sample max sigma,294,1.1666666666666667,0.9762,0.001077811671861092,0.99685,0.0003962371449018874
capped at in-sample max sigma,295,1.1706349206349207,0.97615,0.0010789156014258028,0.99685,0.0003962371449018874
capped at in-sample max sigma,296,1.1746031746031746,0.9759,0.0010844166634647406,0.9968,0.0003993594871791567
capped at in-sample max sigma,297,1.1785714285714286,0.9759,0.0010844166634647406,0.9968,0.0003993594871791567
capped at in-sample max sigma,298,1.1825396825396826,0.97575,0.0010877025673409067,0.99675,0.00040245729587124986
capped at in-sample max sigma,299,1.1865079365079365,0.97555,0.0010920667905398454,0.99665,0.0004085815402095379
capped at in-sample max sigma,300,1.1904761904761905,0.9755,0.0010931548380718984,0.99665,0.0004085815402095379
capped at in-sample max sigma,301,1.1944444444444444,0.97535,0.0010964118181595807,0.99665,0.0004085815402095379
capped at in-sample max sigma,302,1.1984126984126984,0.9752,0.0010996581286927326,0.9966,0.0004116090378016473
capped at in-sample max sigma,303,1.2023809523809523,0.9752,0.0010996581286927326,0.9966,0.0004116090378016473
capped at in-sample max sigma,304,1.2063492063492063,0.9752,0.0010996581286927326,0.9966,0.0004116090378016473
capped at in-sample max sigma,305,1.2103174603174602,0.97515,0.0011007378775167145,0.99655,0.00041461412783454167
capped at in-sample max sigma,306,1.2142857142857142,0.97515,0.0011007378775167145,0.99655,0.00041461412783454167
capped at in-sample max sigma,307,1.2182539682539681,0.975,0.0011039701082909813,0.99645,0.0004205590029948267
capped at in-sample max sigma,308,1.2222222222222223,0.97495,0.0011050451913835926,0.9964,0.00042349970484051384
capped at in-sample max sigma,309,1.2261904761904763,0.9748,0.0011082635065723313,0.9964,0.00042349970484051384
capped at in-sample max sigma,310,1.2301587301587302,0.97475,0.0011093339781147965,0.9964,0.00042349970484051384
capped at in-sample max sigma,311,1.2341269841269842,0.97475,0.0011093339781147965,0.9964,0.00042349970484051384
capped at in-sample max sigma,312,1.2380952380952381,0.9747,0.0011104033051103548,0.9964,0.00042349970484051384
capped at in-sample max sigma,313,1.242063492063492,0.9746,0.001112538538658324,0.9964,0.00042349970484051384
capped at in-sample max sigma,314,1.246031746031746,0.9746,0.001112538538658324,0.9964,0.00042349970484051384
capped at in-sample max sigma,315,1.25,0.9745,0.0011146692334499946,0.9964,0.00042349970484051384
capped at in-sample max sigma,316,1.253968253968254,0.97445,0.0011157328869402382,0.99635,0.0004264198342009927
capped at in-sample max sigma,317,1.257936507936508,0.97445,0.0011157328869402382,0.99635,0.0004264198342009927
capped at in-sample max sigma,318,1.2619047619047619,0.97445,0.0011157328869402382,0.99635,0.0004264198342009927
capped at in-sample max sigma,319,1.2658730158730158,0.97435,0.0011178568222272465,0.99635,0.0004264198342009927
capped at in-sample max sigma,320,1.2698412698412698,0.97425,0.0011199762832310345,0.99635,0.0004264198342009927
capped at in-sample max sigma,321,1.2738095238095237,0.97415,0.0011220912953053338,0.99635,0.0004264198342009927
capped at in-sample max sigma,322,1.2777777777777777,0.97395,0.0011263080728646142,0.9963,0.0004293198108636519
capped at in-sample max sigma,323,1.2817460317460319,0.9738,0.0011294591626083699,0.9963,0.0004293198108636519
capped at in-sample max sigma,324,1.2857142857142858,0.9737,0.0011315544617913889,0.9963,0.0004293198108636519
capped at in-sample max sigma,325,1.2896825396825398,0.97355,0.001134689329728626,0.9963,0.0004293198108636519
capped at in-sample max sigma,326,1.2936507936507937,0.9735,0.001135732142716758,0.9963,0.0004293198108636519
capped at in-sample max sigma,327,1.2976190476190477,0.9734,0.0011378145718877034,0.9963,0.0004293198108636519
capped at in-sample max sigma,328,1.3015873015873016,0.97335,0.0011388541939159717,0.9963,0.0004293198108636519
capped at in-sample max sigma,329,1.3055555555555556,0.9733,0.0011398927581136734,0.9963,0.0004293198108636519
capped at in-sample max sigma,330,1.3095238095238095,0.9733,0.0011398927581136734,0.9963,0.0004293198108636519
capped at in-sample max sigma,331,1.3134920634920635,0.97325,0.0011409302673695716,0.9963,0.0004293198108636519
capped at in-sample max sigma,332,1.3174603174603174,0.97315,0.0011430021325439432,0.9963,0.0004293198108636519
capped at in-sample max sigma,333,1.3214285714285714,0.9731,0.0011440364941731542,0.9963,0.0004293198108636519
capped at in-sample max sigma,334,1.3253968253968254,0.97305,0.0011450698122822038,0.9963,0.0004293198108636519
capped at in-sample max sigma,335,1.3293650793650793,0.97285,0.001149192705772187,0.9963,0.0004293198108636519
capped at in-sample max sigma,336,1.3333333333333333,0.97265,0.0011532991264195074,0.9963,0.0004293198108636519
capped at in-sample max sigma,337,1.3373015873015872,0.9726,0.00115432317831706,0.9963,0.0004293198108636519
capped at in-sample max sigma,338,1.3412698412698412,0.97255,0.001155346214344427,0.9963,0.0004293198108636519
capped at in-sample max sigma,339,1.3452380952380953,0.9724,0.0011584092541066814,0.9963,0.0004293198108636519
capped at in-sample max sigma,340,1.3492063492063493,0.9723,0.00116044625037095,0.9963,0.0004293198108636519
capped at in-sample max sigma,341,1.3531746031746033,0.97225,0.001161463247373761,0.9963,0.0004293198108636519
capped at in-sample max sigma,342,1.3571428571428572,0.97215,0.0011634942522419274,0.99625,0.00043220004049051355
capped at in-sample max sigma,343,1.3611111111111112,0.97215,0.0011634942522419274,0.99625,0.00043220004049051355
capped at in-sample max sigma,344,1.3650793650793651,0.97215,0.0011634942522419274,0.99625,0.00043220004049051355
capped at in-sample max sigma,345,1.369047619047619,0.97195,0.0011675443781715541,0.99625,0.00043220004049051355
capped at in-sample max sigma,346,1.373015873015873,0.97195,0.0011675443781715541,0.99625,0.00043220004049051355
capped at in-sample max sigma,347,1.376984126984127,0.97185,0.0011695635403858999,0.9962,0.00043506091527509256
capped at in-sample max sigma,348,1.380952380952381,0.9717,0.0011725849649385752,0.9962,0.00043506091527509256
capped at in-sample max sigma,349,1.3849206349206349,0.97165,0.0011735901648360894,0.9962,0.00043506091527509256
capped at in-sample max sigma,350,1.3888888888888888,0.97155,0.0011755976671463748,0.99615,0.0004379028145604924
capped at in-sample max sigma,351,1.3928571428571428,0.97145,0.0011776013226045554,0.99615,0.0004379028145604924
capped at in-sample max sigma,352,1.3968253968253967,0.97135,0.0011796011508132729,0.99615,0.0004379028145604924
capped at in-sample max sigma,353,1.4007936507936507,0.97125,0.0011815971712051457,0.9961,0.0004407261054214973
capped at in-sample max sigma,354,1.4047619047619047,0.97115,0.0011835894030448237,0.9961,0.0004407261054214973
capped at in-sample max sigma,355,1.4087301587301588,0.9711,0.001184584104232368,0.9961,0.0004407261054214973
capped at in-sample max sigma,356,1.4126984126984128,0.97095,0.001187562577298561,0.996,0.00044631827208842814
capped at in-sample max sigma,357,1.4166666666666667,0.9709,0.0011885535326606037,0.996,0.00044631827208842814
capped at in-sample max sigma,358,1.4206349206349207,0.97085,0.0011895435574202403,0.996,0.00044631827208842814
capped at in-sample max sigma,359,1.4246031746031746,0.9706,0.0011944798030942168,0.99595,0.0004490878254862849
capped at in-sample max sigma,360,1.4285714285714286,0.9706,0.0011944798030942168,0.99595,0.0004490878254862849
capped at in-sample max sigma,361,1.4325396825396826,0.9706,0.0011944798030942168,0.99595,0.0004490878254862849
capped at in-sample max sigma,362,1.4365079365079365,0.9705,0.0011964478676482308,0.99595,0.0004490878254862849
capped at in-sample max sigma,363,1.4404761904761905,0.9704,0.0011984122829811108,0.99595,0.0004490878254862849
capped at in-sample max sigma,364,1.4444444444444444,0.97035,0.0011993931277942183,0.99595,0.0004490878254862849
capped at in-sample max sigma,365,1.4484126984126984,0.9703,0.0012003730670087519,0.99595,0.0004490878254862849
capped at in-sample max sigma,366,1.4523809523809523,0.97005,0.001205259256342801,0.99585,0.0004545754887804658
capped at in-sample max sigma,367,1.4563492063492063,0.96985,0.001209152130627077,0.9958,0.00045729421601415325
capped at in-sample max sigma,368,1.4603174603174602,0.9697,0.0012120624983885937,0.9958,0.00045729421601415325
capped at in-sample max sigma,369,1.4642857142857142,0.96955,0.0012149649686307828,0.9958,0.00045729421601415325
capped at in-sample max sigma,370,1.4682539682539681,0.9695,0.0012159307134865863,0.9958,0.00045729421601415325
capped at in-sample max sigma,371,1.4722222222222223,0.96935,0.0012188227414189473,0.9958,0.00045729421601415325
capped at in-sample max sigma,372,1.4761904761904763,0.9692,0.0012217070025173802,0.9958,0.00045729421601415325
capped at in-sample max sigma,373,1.4801587301587302,0.9692,0.0012217070025173802,0.9958,0.00045729421601415325
capped at in-sample max sigma,374,1.4841269841269842,0.9691,0.0012236255554703007,0.9958,0.00045729421601415325
capped at in-sample max sigma,375,1.4880952380952381,0.96905,0.001224583551661544,0.9958,0.00045729421601415325
capped at in-sample max sigma,376,1.492063492063492,0.96895,0.0012264969934736901,0.9958,0.00045729421601415325
capped at in-sample max sigma,377,1.496031746031746,0.96895,0.0012264969934736901,0.9958,0.00045729421601415325
capped at in-sample max sigma,378,1.5,0.9689,0.0012274524430706066,0.99575,0.00045999660324832706
capped at in-sample max sigma,379,1.503968253968254,0.9688,0.001229360809526642,0.99575,0.00045999660324832706
capped at in-sample max sigma,380,1.507936507936508,0.96875,0.0012303137303143455,0.99575,0.00045999660324832706
capped at in-sample max sigma,381,1.5119047619047619,0.9687,0.0012312658120812094,0.99575,0.00045999660324832706
capped at in-sample max sigma,382,1.5158730158730158,0.96855,0.001234117042666537,0.99575,0.00045999660324832706
capped at in-sample max sigma,383,1.5198412698412698,0.9685,0.0012350657877214471,0.9957,0.000462682936793652
capped at in-sample max sigma,384,1.5238095238095237,0.9684,0.0012369607916179067,0.9957,0.000462682936793652
capped at in-sample max sigma,385,1.5277777777777777,0.9684,0.0012369607916179067,0.9957,0.000462682936793652
capped at in-sample max sigma,386,1.5317460317460319,0.9683,0.0012388524932371882,0.99565,0.0004653534946682986
capped at in-sample max sigma,387,1.5357142857142858,0.96825,0.0012397971104176671,0.99565,0.0004653534946682986
capped at in-sample max sigma,388,1.5396825396825398,0.96825,0.0012397971104176671,0.99565,0.0004653534946682986
capped at in-sample max sigma,389,1.5436507936507937,0.96815,0.0012416838869051985,0.99565,0.0004653534946682986
capped at in-sample max sigma,390,1.5476190476190477,0.9681,0.0012426260499442308,0.9956,0.0004680085469305
capped at in-sample max sigma,391,1.5515873015873016,0.96795,0.0012454476604819653,0.99555,0.00047064835599415164
capped at in-sample max sigma,392,1.5555555555555556,0.96775,0.0012491984930346337,0.99555,0.00047064835599415164
capped at in-sample max sigma,393,1.5595238095238095,0.9677,0.0012501341927969173,0.99555,0.00047064835599415164
capped at in-sample max sigma,394,1.5634920634920635,0.96765,0.0012510690928162198,0.99555,0.00047064835599415164
capped at in-sample max sigma,395,1.5674603174603174,0.96755,0.001252936500785255,0.9955,0.0004732731769285023
capped at in-sample max sigma,396,1.5714285714285714,0.9675,0.0012538690122975362,0.9955,0.0004732731769285023
capped at in-sample max sigma,397,1.5753968253968254,0.9674,0.0012557316592329741,0.9955,0.0004732731769285023
capped at in-sample max sigma,398,1.5793650793650793,0.9673,0.0012575911497780183,0.9955,0.0004732731769285023
capped at in-sample max sigma,399,1.5833333333333333,0.96725,0.001258519715777229,0.9955,0.0004732731769285023
capped at in-sample max sigma,400,1.5873015873015872,0.96715,0.0012603744979171874,0.99545,0.00047588325774290766
capped at in-sample max sigma,401,1.5912698412698412,0.967,0.0012631508223486226,0.99545,0.00047588325774290766
capped at in-sample max sigma,402,1.5952380952380953,0.9669,0.001264997826085089,0.99545,0.00047588325774290766
capped at in-sample max sigma,403,1.5992063492063493,0.9668,0.0012668417422866997,0.9954,0.0004784788396575155
capped at in-sample max sigma,404,1.6031746031746033,0.9668,0.0012668417422866997,0.9954,0.0004784788396575155
capped at in-sample max sigma,405,1.6071428571428572,0.9668,0.0012668417422866997,0.9954,0.0004784788396575155
capped at in-sample max sigma,406,1.6111111111111112,0.96675,0.001267762546772857,0.99535,0.0004810601573608046
capped at in-sample max sigma,407,1.6150793650793651,0.9667,0.0012686825844158182,0.99535,0.0004810601573608046
