date,realised_vol,move_quantile,floor,w_vol_target,w_stress_budget,stress_move,weight,binding,stress_source
2019-07-03,0.30758725415734045,0.13357943126565328,0.9610261470152934,0.48766650104191356,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-05,0.3118661219902731,0.1364472417653501,0.9610261470152934,0.48097561557096097,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-08,0.33573643150213534,0.15269868588748678,0.9610261470152934,0.4467790383333659,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-09,0.33189306410966424,0.14562070100592678,0.9610261470152934,0.451952801130056,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-10,0.34694602543517905,0.14392749341475303,0.9610261470152934,0.4323439065539171,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-11,0.34374040747554907,0.13849334111085085,0.9610261470152934,0.4363758136601086,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-12,0.34465258506298624,0.13434415266490618,0.9610261470152934,0.435220876038365,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-15,0.34484253863074255,0.13024297833691215,0.9610261470152934,0.4349811383351983,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-16,0.3477574633632906,0.12871601306157968,0.9610261470152934,0.4313350993226564,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-17,0.36702570788747507,0.14481845726744882,0.9610261470152934,0.408690717779333,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-18,0.3718734470299905,0.14068838460711586,0.9610261470152934,0.40336302900352805,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-19,0.37279136978830807,0.1648580305340734,0.9610261470152934,0.4023698297661194,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-22,0.387573656115916,0.16063444579011807,0.9610261470152934,0.3870232087062641,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-23,0.3751358743300781,0.15356190913331674,0.9610261470152934,0.39985511987588945,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-24,0.3791288284355494,0.14788596792103387,0.9610261470152934,0.3956438781481358,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-25,0.3756316601518344,0.15288701156676215,0.9610261470152934,0.39932736218072873,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-26,0.3772794801091817,0.14653855471426602,0.9610261470152934,0.3975832450696528,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-29,0.37791600674215486,0.1422295110784526,0.9610261470152934,0.39691359276650656,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-30,0.40123837654781375,0.17028493189843316,0.9610261470152934,0.3738426052128271,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-07-31,0.44249535392471756,0.22246483559778424,0.9610261470152934,0.3389866100730172,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-08-01,0.47067572793933454,0.2677560557866408,0.9610261470152934,0.31869074841975603,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-08-02,0.4693005185889978,0.24223198705495197,0.9610261470152934,0.3196246201708684,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-08-05,0.7934872430590545,0.5725394063014501,0.9610261470152934,0.1890389559657185,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-06,0.8324745399592467,0.5073800978824202,0.9610261470152934,0.18018569073276783,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-07,0.836206669072722,0.44636378832999574,0.9610261470152934,0.17938149209732626,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-08,0.8613151951098897,0.40207614446717094,0.9610261470152934,0.17415227416353946,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-09,0.8628800591312301,0.370625492719977,0.9610261470152934,0.1738364427508313,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-12,0.9014535840344298,0.4196048956001095,0.9610261470152934,0.16639791849146496,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-13,0.9667776841564836,0.38648801151645706,0.9610261470152934,0.15515459495827671,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-14,1.04077305267011,0.49179025973571033,0.9610261470152934,0.1441236392652308,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-15,1.0410528345029757,0.4329510937975089,0.9610261470152934,0.14408490619173397,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-16,1.0669648547776283,0.3901369863290331,0.9610261470152934,0.14058569907746613,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-19,1.0975347575009065,0.355349685545948,0.9610261470152934,0.1366699313847253,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-20,1.0846010179539018,0.3245546308913341,0.9610261470152934,0.1382997042386838,0.20811088295687888,0.9610261470152934,0.1382997042386838,vol_target,floor
2019-08-21,1.1051263181021154,0.2980995352491338,0.9610261470152934,0.13573109023193108,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-22,1.1003352902800165,0.2810473675605736,0.9610261470152934,0.1363220841184032,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-23,1.139892071057571,0.37032985136000546,0.9610261470152934,0.1315914057203966,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-26,1.1369886430847822,0.32975486363716416,0.9610261470152934,0.13192743912818036,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-27,1.1388442159947503,0.3135636114308976,0.9610261470152934,0.13171248349273035,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-28,1.148355275575349,0.2834216305640091,0.9610261470152934,0.13062159698343093,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-29,1.1506501221345826,0.2592895001104216,0.9610261470152934,0.13036108641064018,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-08-30,1.133358190711957,0.2397077238220549,0.9610261470152934,0.13235003834557588,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-03,1.1357900735292392,0.23419950651537347,0.9610261470152934,0.13206665870384407,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-04,0.9451868078166706,0.2229703589507594,0.9610261470152934,0.15869878711753468,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-05,0.927903345458648,0.2069541714444668,0.9610261470152934,0.16165476796061917,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-06,0.933154934995396,0.1936460926285619,0.9610261470152934,0.16074501068864847,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-09,0.9058682865927797,0.17946770929051492,0.9610261470152934,0.16558698678390799,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-10,0.8975988291134255,0.16756732432004232,0.9610261470152934,0.16711251745744554,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-11,0.8343807009516194,0.15899484845859,0.9610261470152934,0.17977405257447052,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-12,0.785075465052293,0.1520239739484036,0.9610261470152934,0.1910644347929134,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-09-13,0.6378164768865597,0.14507133365688313,0.9610261470152934,0.23517736752774196,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-16,0.6476091264410451,0.1528393861985236,0.9610261470152934,0.23162119537185863,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-17,0.6186661523614808,0.14568124544447134,0.9610261470152934,0.2424570981092827,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-18,0.5925305895182454,0.14516040652847062,0.9610261470152934,0.2531514872876975,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-19,0.5831063682654279,0.13921124347575015,0.9610261470152934,0.25724294599320946,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-20,0.597278373934556,0.2074400898267785,0.9610261470152934,0.2511391782225076,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-23,0.5923464700554044,0.19293689429564137,0.9610261470152934,0.25323017453952235,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-24,0.5254940105788989,0.2449514265728079,0.9610261470152934,0.2854456891616249,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-25,0.532074800028706,0.22504167589427412,0.9610261470152934,0.28191524949482166,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-26,0.5135966844102692,0.20930970684995115,0.9610261470152934,0.29205796017206687,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-27,0.5230715820131832,0.21152552506987995,0.9610261470152934,0.28676763402569916,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-09-30,0.5268498080403947,0.20008532506192903,0.9610261470152934,0.2847111220518831,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-01,0.5889919887130968,0.26852375380639093,0.9610261470152934,0.25467239431853517,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-02,0.6219324354625889,0.2988682116023002,0.9610261470152934,0.2411837547730262,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-10-03,0.6079137817667827,0.2733427895688515,0.9610261470152934,0.24674551638565306,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-04,0.6214798191820701,0.2527072276285973,0.9610261470152934,0.24135940600197617,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-07,0.6115796087862251,0.23205738827738004,0.9610261470152934,0.2452665161575585,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-08,0.6697753301659467,0.3035488814206086,0.9610261470152934,0.22395569565519124,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-10-09,0.6908064564679331,0.2769829095338795,0.9610261470152934,0.21713751890354965,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-10,0.6939355329437936,0.2517790623371074,0.9610261470152934,0.21615840791964386,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-11,0.7109111282123145,0.23435018451333475,0.9610261470152934,0.21099683778645578,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-10-14,0.727327136685952,0.2189238273420129,0.9610261470152934,0.20623457098475834,0.20811088295687888,0.9610261470152934,0.20623457098475834,vol_target,floor
2019-10-15,0.7276728531554026,0.20258176192021243,0.9610261470152934,0.20613658919603234,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2019-10-16,0.7273775239772504,0.1871036404156898,0.9610261470152934,0.20622028459143235,0.20811088295687888,0.9610261470152934,0.20622028459143235,vol_target,floor
2019-10-17,0.7147168010194138,0.17408151060707058,0.9610261470152934,0.20987333694416055,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-18,0.7147069479817258,0.16459192063248812,0.9610261470152934,0.20987623028373764,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-21,0.6872863638536333,0.15854025020785428,0.9610261470152934,0.21824963783501528,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-22,0.6896460454683948,0.16487581178004115,0.9610261470152934,0.21750287844849858,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-23,0.6493289849852122,0.156141227872309,0.9610261470152934,0.2310077071384948,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-24,0.6432751205981477,0.1482248377614144,0.9610261470152934,0.23318172147015864,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-25,0.6465698277681861,0.14494513074343296,0.9610261470152934,0.2319935041165876,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-28,0.6351630721926053,0.14288542294690637,0.9610261470152934,0.2361598250386231,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-29,0.6207862710116623,0.1372475114255566,0.9610261470152934,0.2416290549653313,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-30,0.5558487145927449,0.13610086646018732,0.9610261470152934,0.26985759985052926,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-10-31,0.5002769489799985,0.14134726031517034,0.9610261470152934,0.29983392260193287,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-01,0.49500220296440145,0.14122043544591525,0.9610261470152934,0.3030289544202036,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-04,0.48095752610951714,0.13775162916051062,0.9610261470152934,0.31187785169587723,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-05,0.4883355541889046,0.14580708561450867,0.9610261470152934,0.30716583855775315,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-06,0.36370348114619544,0.14024883246777506,0.9610261470152934,0.4124238776249312,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-07,0.3469765707872539,0.13522676456353883,0.9610261470152934,0.4323058460681236,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-08,0.34232096570046977,0.13142251919206985,0.9610261470152934,0.4381852560303003,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-11,0.3159742427892785,0.1282684311053977,0.9610261470152934,0.4747222389896957,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-12,0.2908493263469913,0.12528733239178538,0.9610261470152934,0.5157309521186438,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-13,0.28443132697696827,0.12328060792232132,0.9610261470152934,0.5273680701568649,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-14,0.2851706602267739,0.12174671320348515,0.9610261470152934,0.5260008160752468,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-15,0.3000234586671079,0.12438338281498183,0.9610261470152934,0.49996090527852033,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-18,0.29523464748538725,0.122255542793771,0.9610261470152934,0.5080704493107446,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-19,0.2920600157288707,0.12736652165296683,0.9610261470152934,0.5135930696492537,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-20,0.2696685997334401,0.12455801933277512,0.9610261470152934,0.5562382870985751,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-21,0.2748911793415791,0.1263332338544307,0.9610261470152934,0.545670473528037,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-22,0.2899691841198893,0.1278057450353763,0.9610261470152934,0.5172963480767035,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-25,0.3049804382064939,0.13218489673090528,0.9610261470152934,0.4918348235123169,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-26,0.29678444397956333,0.12890048388375802,0.9610261470152934,0.5054173257488154,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-27,0.2979167745503261,0.12582589872139374,0.9610261470152934,0.5034963211669069,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-11-29,0.30284243061737864,0.13522450115198192,0.9610261470152934,0.49530707996963297,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-02,0.38234092305288203,0.21273706319556931,0.9610261470152934,0.39232002371677416,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-03,0.4053861962385885,0.23827729902527614,0.9610261470152934,0.37001753239697893,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-04,0.431728688585931,0.22216219665388753,0.9610261470152934,0.34744042720743146,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-05,0.4240027113076938,0.20398201684816122,0.9610261470152934,0.3537713226818183,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-06,0.43144621372367964,0.19048313099989803,0.9610261470152934,0.3476679021132115,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-09,0.4851905344421272,0.2374204223771569,0.9610261470152934,0.309156896831201,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-10,0.4862535259232626,0.21701239854423662,0.9610261470152934,0.3084810536133203,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-11,0.4893823907040965,0.2001971948664981,0.9610261470152934,0.3065087809640805,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-12,0.511983030534567,0.19101992624628783,0.9610261470152934,0.2929784603278421,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-13,0.535302824412047,0.18487734721698915,0.9610261470152934,0.28021522241126484,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-16,0.5377742306745443,0.17350646730699038,0.9610261470152934,0.2789274595992654,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-17,0.5306713979452944,0.1635233557449429,0.9610261470152934,0.28266079645668624,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-18,0.5307502596825581,0.1542619748691754,0.9610261470152934,0.2826187971904433,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-19,0.5260882350948315,0.14699039780347914,0.9610261470152934,0.28512327399406934,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-20,0.5294947650467925,0.14429354436186673,0.9610261470152934,0.28328891974360537,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-23,0.5268669015637336,0.13874286084585763,0.9610261470152934,0.28470188496335996,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-24,0.5188700860816784,0.13438558398504252,0.9610261470152934,0.289089704771278,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-26,0.5006073722914613,0.13068572514965043,0.9610261470152934,0.2996360187693514,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-27,0.5191885837763004,0.16158808835104146,0.9610261470152934,0.2889123618801094,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-30,0.5270787085893124,0.16755164657487726,0.9610261470152934,0.28458747726969286,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2019-12-31,0.5506640198531285,0.16625270526029587,0.9610261470152934,0.27239840373084034,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-02,0.501327102078013,0.16004854614218259,0.9610261470152934,0.2992058465984511,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-03,0.5063533367137361,0.2070022700710867,0.9610261470152934,0.2962358280751325,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-06,0.48868264683427326,0.19075471671932032,0.9610261470152934,0.3069476703781328,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-07,0.48794235226579014,0.1772445388633842,0.9610261470152934,0.3074133641063659,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-08,0.48663415235841523,0.1678511018562744,0.9610261470152934,0.30823977164989885,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-09,0.430173424318139,0.15999524044426539,0.9610261470152934,0.34869657566076423,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-10,0.4301669022157987,0.15133140804395093,0.9610261470152934,0.34870186252672364,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-13,0.4311434919517061,0.14585800548664582,0.9610261470152934,0.34791201259000337,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-14,0.4099365115761124,0.139815519800739,0.9610261470152934,0.3659103196816605,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-15,0.37877531573987167,0.13470463203120958,0.9610261470152934,0.3960131343485282,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-16,0.37592109943236046,0.1314267008842583,0.9610261470152934,0.3990199013210471,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-17,0.3747858800785391,0.12798796735658902,0.9610261470152934,0.40022852506761036,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-21,0.37919672718298686,0.12959969676244565,0.9610261470152934,0.3955730343833251,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-22,0.38009645520345575,0.12851120460476184,0.9610261470152934,0.3946366716830045,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-23,0.37682701882976694,0.12567619153604195,0.9610261470152934,0.3980606286296129,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-24,0.44484313518036844,0.20626111843490164,0.9610261470152934,0.3371975155673251,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-27,0.570990597237433,0.3363696733388719,0.9610261470152934,0.2627013487187531,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-01-28,0.6059048505192419,0.3068799816264445,0.9610261470152934,0.24756362302010718,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-29,0.5912838594116422,0.27559468462653114,0.9610261470152934,0.2536852606618718,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-30,0.5924063086096316,0.2509414371054131,0.9610261470152934,0.25320459593357075,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-01-31,0.6912109085559216,0.3868694525940394,0.9610261470152934,0.2170104640179654,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-02-03,0.6808734085601753,0.3440020274851247,0.9610261470152934,0.22030526984039656,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-02-04,0.7014276328070242,0.3165382445672242,0.9610261470152934,0.21384957333334453,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-02-05,0.7117033274121991,0.2862868972843958,0.9610261470152934,0.2107619765463371,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-02-06,0.7114888703338274,0.2581122376017071,0.9610261470152934,0.2108255044518415,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-02-07,0.7089873379738394,0.24216147718107423,0.9610261470152934,0.2115693637472758,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-02-10,0.7052198080212274,0.22114926008873484,0.9610261470152934,0.2126996410110547,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-02-11,0.7051562608788504,0.20267420512730952,0.9610261470152934,0.21271880903822932,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-02-12,0.7181818115827855,0.19265061996044636,0.9610261470152934,0.20886076141279353,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-02-13,0.7199056367014774,0.18615337084562977,0.9610261470152934,0.2083606411074683,0.20811088295687888,0.9610261470152934,0.20811088295687888,stress_budget,floor
2020-02-14,0.7209593977293488,0.17341058877517612,0.9610261470152934,0.20805609923724253,0.20811088295687888,0.9610261470152934,0.20805609923724253,vol_target,floor
2020-02-18,0.7228367665037835,0.1785825752802372,0.9610261470152934,0.20751573100731985,0.20811088295687888,0.9610261470152934,0.20751573100731985,vol_target,floor
2020-02-19,0.7308963229313422,0.1690411782516302,0.9610261470152934,0.20522746563891314,0.20811088295687888,0.9610261470152934,0.20522746563891314,vol_target,floor
2020-02-20,0.745640120911955,0.19988862228404639,0.9610261470152934,0.20116943253609065,0.20811088295687888,0.9610261470152934,0.20116943253609065,vol_target,floor
2020-02-21,0.7635026552030932,0.2306967111659672,0.9610261470152934,0.1964629709900612,0.20811088295687888,0.9610261470152934,0.1964629709900612,vol_target,floor
2020-02-24,0.9623647107522231,0.5314664908812923,0.9610261470152934,0.15586606441829517,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-02-25,0.995468899400311,0.562925767920906,0.9610261470152934,0.15068275873848272,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-02-26,0.94441828038694,0.49361338106789854,0.9610261470152934,0.1588279294409074,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-02-27,1.0448329945715917,0.6556393963644138,0.9610261470152934,0.14356361330406092,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-02-28,1.0462653300906959,0.5712559319085919,0.9610261470152934,0.14336707495315476,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-02,1.0311394793655642,0.5005180273033026,0.9610261470152934,0.1454701357107299,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-03,1.0208715163207234,0.5430502772011365,0.9610261470152934,0.1469332796556105,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-04,1.042638099657772,0.47991656539632876,0.9610261470152934,0.14386583422304913,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-05,1.0677088017717002,0.596814246698122,0.9610261470152934,0.14048774324150726,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-06,1.0735597740807394,0.62971732707698,0.9610261470152934,0.13972207567896347,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-09,1.2165393811110827,0.8773126353890917,0.9610261470152934,0.1233005707246426,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-10,1.2567590418929426,0.7591960438267024,0.9610261470152934,0.11935462168950743,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-11,1.2532370673770905,0.7547571726046478,0.9610261470152934,0.11969004421002018,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-12,1.3431863597462521,0.9475740840389751,0.9610261470152934,0.11167474930905137,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-13,1.34775553671285,0.8178637403604014,0.9610261470152934,0.11129614823608674,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
2020-03-16,1.6652632534267928,1.4138814172098881,0.9610261470152934,0.09007584818275953,0.1414545785562937,1.4138814172098881,0.0,signal_off,model
2020-03-17,1.6427293033188426,1.205601836103147,0.9610261470152934,0.0913114532607117,0.16589224900855967,1.205601836103147,0.0,signal_off,model
2020-03-18,1.6476541073528683,1.1765793539918905,0.9610261470152934,0.09103852521630948,0.169984284801056,1.1765793539918905,0.0,signal_off,model
2020-03-19,1.6753309265834035,1.0072196304046874,0.9610261470152934,0.08953454963426445,0.19856642380931622,1.0072196304046874,0.0,signal_off,model
2020-03-20,1.7525523533078509,0.8702411309187947,0.9610261470152934,0.08558945455574142,0.20811088295687888,0.9610261470152934,0.0,signal_off,floor
