date,symbol,assets_lower,assets_central,assets_upper,is_anchor
2016-07-08,SVXY,138404500.3610247,409322063.5345272,703461132.1229013,False
2016-07-11,SVXY,138379435.83070052,404604476.84290546,703333737.9786935,False
2016-07-12,SVXY,141588231.2382181,412402889.11253244,719642910.3266668,False
2016-07-13,SVXY,143919624.63991904,417583730.8445473,731492558.5498561,False
2016-07-14,SVXY,144019901.88714513,416263775.4379101,732002232.3370221,False
2016-07-15,SVXY,144721823.49179843,416673792.6106164,735569851.6368493,False
2016-07-18,SVXY,147203632.7643385,418879693.95095253,748184010.5407876,False
2016-07-19,SVXY,147328974.54188877,417588440.4174086,748821078.4721614,False
2016-07-20,SVXY,151590661.91935098,427972151.8707971,770481728.3750432,False
2016-07-21,SVXY,147228697.2946627,414010611.25968707,748311404.6849954,False
2016-07-22,SVXY,150587908.57301942,421772417.72823155,765385087.7137177,False
2016-07-25,SVXY,151515449.20244908,419286057.21801746,770099448.7320849,False
2016-07-26,SVXY,152994505.12865758,421667728.44325566,777616966.9746977,False
2016-07-27,SVXY,156378790.50030315,429245999.13424504,794818092.7527953,False
2016-07-28,SVXY,159236625.10549405,435309388.6768117,809343455.450855,False
2016-07-29,SVXY,164751749.3843884,448543427.20353055,837374881.8778098,False
2016-08-01,SVXY,167434103.58841598,450227828.6857776,851008339.7509125,False
2016-08-02,SVXY,161141844.98796645,431505613.23174965,819027014.3811722,False
2016-08-03,SVXY,165278190.58787835,440733227.461729,840050596.3526802,False
2016-08-04,SVXY,169790571.08340576,450866842.93746203,862985430.723477,False
2016-08-05,SVXY,175606517.5410137,464346459.7814659,892545829.9067624,False
2016-08-08,SVXY,179492160.45989573,468598008.79338074,912295178.8051877,False
2016-08-09,SVXY,182400143.25166434,474149637.98124707,927075427.001998,False
2016-08-10,SVXY,178038169.06401142,460819258.8209251,904905054.7067826,False
2016-08-11,SVXY,178990793.34969458,461282881.119365,909746907.0796925,False
2016-08-12,SVXY,180770671.4546167,463847881.6665693,918793398.0786359,False
2016-08-15,SVXY,183603431.9665188,464955597.41947716,933191318.0273203,False
2016-08-16,SVXY,177336247.45935813,447101073.65353125,901337435.4069552,False
2016-08-17,SVXY,181848627.9548855,456443673.56060326,924272269.7777522,False
2016-08-18,SVXY,185057423.3624031,462427885.0453762,940581442.1257254,False
2016-08-19,SVXY,184104818.2026492,457988208.73729765,935739686.9631506,False
2016-08-22,SVXY,183528228.81258154,450395383.77971375,932809086.9895295,False
2016-08-23,SVXY,184029615.04871196,449567399.90648615,935357455.9253598,False
2016-08-24,SVXY,179843121.26222238,437328576.0586293,914078988.4551013,False
2016-08-25,SVXY,179667640.86105907,434892214.0985217,913187083.6301445,False
2016-08-26,SVXY,179116125.56428024,431553777.3616609,910383926.4058987,False
2016-08-29,SVXY,182801233.1146394,434298420.49699444,929114024.9403269,False
2016-08-30,SVXY,184205095.4498753,435573315.6324886,936249360.7503166,False
2016-08-31,SVXY,183026861.7023804,430740035.34884655,930260815.2640344,False
2016-09-01,SVXY,184054670.01607153,431100192.68401515,935484801.4643999,False
2016-09-02,SVXY,190773092.57278493,444702489.61097157,969632167.5218447,False
2016-09-06,SVXY,195761766.08522463,447572718.0033253,994987830.8687614,False
2016-09-07,SVXY,198243584.92072934,451029512.84980804,1007602038.3778673,False
2016-09-08,SVXY,197541663.31607604,447222982.2232046,1004034419.07804,False
2016-09-09,SVXY,165879834.9453056,373686999.80843985,843108541.8653414,False
2016-09-12,SVXY,177235970.21213204,393322286.0023639,900827761.6197892,False
2016-09-13,SVXY,153997258.47498915,340028397.4048293,782713607.6360232,False
2016-09-14,SVXY,155526453.0248107,341665268.2110372,790485962.772219,False
2016-09-15,SVXY,161141844.98796645,352198907.8802399,819027014.3811722,False
2016-09-16,SVXY,163172406.64798915,354811857.69582963,829347641.2428633,False
2016-09-19,SVXY,167308752.24790105,358191963.31250364,850371223.2143712,False
2016-09-20,SVXY,168537134.1819736,358936667.11830366,856614654.199404,False
2016-09-21,SVXY,181071503.19629496,383606000.7973468,920322419.4401342,False
2016-09-22,SVXY,187464019.91804126,395051912.64515835,952813321.3867054,False
2016-09-23,SVXY,185834548.12099364,389539427.4238711,944531292.4633435,False
2016-09-26,SVXY,175932404.2500515,362879336.5594725,894202196.8073007,False
2016-09-27,SVXY,185308106.91750365,380144989.8782464,941855577.9884729,False
2016-09-28,SVXY,187313613.6101668,382163963.8846572,952048859.3111238,False
2016-09-29,SVXY,175531295.26114717,356161878.7914732,892163501.6586365,False
2016-09-30,SVXY,183528228.81258154,370335237.289574,932809086.9895295,False
2016-10-03,SVXY,184305353.5711721,365718820.339736,936758937.3271476,False
2016-10-04,SVXY,184806739.8073025,364646600.8529019,939307306.2629778,False
2016-10-05,SVXY,186461266.57170972,365825555.9339444,947716680.72538,False
2016-10-06,SVXY,187915257.967594,366576303.1258851,955106804.8237851,False
2016-10-07,SVXY,187664574.41249344,363988190.6921584,953832668.9610375,False
2016-10-10,SVXY,191625439.61124203,365240375.02549976,973964346.1075886,False
2016-10-11,SVXY,180946151.85578004,342861582.222424,919685302.9035928,False
2016-10-12,SVXY,180770671.4546167,340507097.2170757,918793398.0786359,False
2016-10-13,SVXY,175280611.70604658,328205222.1690814,890889365.7958889,False
2016-10-14,SVXY,177261044.30542088,329930771.22297776,900955204.3691645,False
2016-10-17,SVXY,178013114.09665185,325357168.98777705,904777709.1677424,False
2016-10-18,SVXY,185283051.9501441,336572088.05000186,941728232.4494328,False
2016-10-19,SVXY,189544729.76464164,342193429.7283139,963388833.747147,False
2016-10-20,SVXY,191901197.25963143,344301185.3409073,975365924.7197115,False
2016-10-21,SVXY,195987394.67296565,349440287.43013066,996134621.1924689,False
2016-10-24,SVXY,202906371.72413123,354967912.89593303,1031301334.8242457,False
2016-10-25,SVXY,200725384.63030475,348907276.2112856,1020216148.676638,False
2016-10-26,SVXY,195786840.17851347,338132999.55817246,995115273.6181368,False
2016-10-27,SVXY,192402564.36983258,330136110.81592554,977914196.4452066,False
2016-10-28,SVXY,184154947.26329762,313924509.6283961,935994475.251566,False
2016-10-31,SVXY,180043675.75667456,300874578.8152102,915098336.0294334,False
2016-11-01,SVXY,175055002.24423486,290579858.5616558,889742672.6825167,False
2016-11-02,SVXY,170843453.4903857,281678022.144096,868336859.673218,False
2016-11-03,SVXY,161618157.13080803,264660068.5168319,821447940.5676272,False
2016-11-04,SVXY,161242122.23519254,262240740.57014093,819536688.1683383,False
2016-11-07,SVXY,181698221.647011,289413038.25228083,923507807.7021706,False
2016-11-08,SVXY,186436211.60435015,294874464.82698977,947589335.1863397,False
2016-11-09,SVXY,190923518.0065887,299836212.9349718,970396726.8077614,False
2016-11-10,SVXY,185508661.41195583,289257464.7202913,942874925.562805,False
2016-11-11,SVXY,189995967.81419438,294129203.7570207,965682317.1842268,False
2016-11-14,SVXY,190722963.51213652,288854752.89071035,969377379.2334293,False
2016-11-15,SVXY,198870303.37144542,298969674.73331016,1010787426.6399038,False
2016-11-16,SVXY,197616866.47001326,294874922.58074194,1004416650.1158308,False
2016-11-17,SVXY,203307461.5871063,301092108.87627107,1033339932.7625748,False
2016-11-18,SVXY,204209937.68621176,300144492.2120252,1037926899.6367341,False
2016-11-21,SVXY,213510437.19972667,306649661.55763125,1085198049.7801156,False
2016-11-22,SVXY,212357277.54552063,302618174.64391005,1079336947.0432086,False
2016-11-23,SVXY,211855910.43531948,299534026.3275074,1076788675.3177135,False
2016-11-25,SVXY,213309882.7052745,296817851.69847405,1084178702.2057836,False
2016-11-28,SVXY,211379598.2924779,287038833.4345079,1074367749.1312585,False
2016-11-29,SVXY,212833589.6883622,286632638.4274865,1081757873.2296636,False
2016-11-30,SVXY,212257000.29829454,283481954.2400272,1078827273.2560427,False
2016-12-01,SVXY,204310214.93343782,270583268.07377595,1038436573.4239002,False
2016-12-02,SVXY,204510769.42789,268561356.3976696,1039455920.9982324,False
2016-12-05,SVXY,217646782.79963857,278508073.82374716,1106221631.7516236,False
2016-12-06,SVXY,224640963.0047414,284945375.94171333,1141770576.4211912,False
2016-12-07,SVXY,224089447.70796257,281739292.4867204,1138967419.1969454,False
2016-12-08,SVXY,223437655.16395766,278420593.5926555,1135654588.1855338,False
2016-12-09,SVXY,225894399.90617353,278955183.5056828,1148141352.9452643,False
2016-12-12,SVXY,224114521.8012514,269236839.9453919,1139094861.9463208,False
2016-12-13,SVXY,222184218.26252553,264432692.47562662,1129283811.6614606,False
2016-12-14,SVXY,222585327.25142986,262420381.6978385,1131322506.8101249,False
2016-12-15,SVXY,225819196.75223628,263707138.88190356,1147759121.9074736,False
2016-12-16,SVXY,228526625.0495527,264312673.17208865,1161520022.5299516,False
2016-12-19,SVXY,236749168.06279883,265878467.95875937,1203312300.974217,False
2016-12-20,SVXY,241336732.5863342,268331048.65718728,1226629269.1724694,False
2016-12-21,SVXY,245172265.57049713,269853265.44118434,1246123926.9928143,False
2016-12-22,SVXY,240810291.3828442,262358636.88015395,1223953554.697599,False
2016-12-23,SVXY,242113876.470854,261070746.00988683,1230579216.7204225,False
2016-12-27,SVXY,245222394.6311455,253451076.7186804,1246378715.2812297,False
2016-12-28,SVXY,236749168.06279883,242045404.40751898,1203312300.974217,False
2016-12-29,SVXY,232913654.2045652,235518870.87897512,1183817740.364207,False
2016-12-30,SVXY,228075386.99999997,228075386.99999997,228075386.99999997,True
2017-01-03,SVXY,244294844.4387512,244826697.61136216,292693483.146346,False
2017-01-04,SVXY,257029767.9475247,257729240.8419098,307951394.6587592,False
2017-01-05,SVXY,257857040.89269295,258699109.9440922,308942563.3442479,False
2017-01-06,SVXY,261341593.94859993,262337283.6994138,313117460.9909208,False
2017-01-09,SVXY,261868035.15208992,263293314.36357924,313748198.450302,False
2017-01-10,SVXY,263597784.19636363,265175947.3577082,315820637.89903736,False
2017-01-11,SVXY,269338527.50003433,271097654.476533,322698712.4538269,False
2017-01-12,SVXY,269463859.71461993,271370467.4014216,322848874.94506484,False
2017-01-13,SVXY,268736864.0166778,270784594.2468676,321977850.00161195,False
2017-01-17,SVXY,269488933.80790883,272129097.7925951,322878916.60934275,False
2017-01-18,SVXY,270742370.70934093,273542172.5163571,324380679.01217693,False
2017-01-19,SVXY,267658907.516409,270572502.3461982,320686333.4185716,False
2017-01-20,SVXY,278137640.7774188,281316684.65696394,333241068.0228681,False
2017-01-23,SVXY,280393831.0251825,284056495.6783123,335944244.93098474,False
2017-01-24,SVXY,293404512.18234545,297396822.1976533,351532546.00522745,False
2017-01-25,SVXY,300674450.03583765,304929330.21361214,360242772.5246807,False
2017-01-26,SVXY,299120181.39272726,303515870.21850014,358380578.8957391,False
2017-01-27,SVXY,302679937.6025715,307292679.21930987,362645578.6201699,False
2017-01-30,SVXY,294081359.6937099,299043244.2149155,352343487.6201246,False
2017-01-31,SVXY,295435073.8423681,300580596.4729287,353965393.76499456,False
2017-02-01,SVXY,300599246.8819004,305998320.9963118,360152670.4469228,False
2017-02-02,SVXY,298142502.13968456,303659721.73614526,357209206.0547345,False
2017-02-03,SVXY,304234206.2456819,310029741.4383194,364507772.24911153,False
2017-02-06,SVXY,304560092.9547197,310859128.4279303,364898222.22442114,False
2017-02-07,SVXY,302153496.3990815,308567211.90926445,362014841.16078866,False
2017-02-08,SVXY,303030898.40489817,309628170.0373003,363066070.2597574,False
2017-02-09,SVXY,309398360.15928495,316302654.9398449,370695026.015964,False
2017-02-10,SVXY,314361978.7043651,321548136.76314837,376642015.2138206,False
2017-02-13,SVXY,324314251.63595563,332257460.9803147,388565989.44366014,False
2017-02-14,SVXY,338277557.0788017,346746875.8327071,405295644.60970527,False
2017-02-15,SVXY,325843446.1857771,334178805.1842928,390398141.4083238,False
2017-02-16,SVXY,324138790.3607216,332606963.0435638,388355766.5389421,False
2017-02-17,SVXY,323512071.9100055,332139950.6406331,387604885.337525,False
2017-02-21,SVXY,319576280.80454576,328794942.31484306,382889352.3092288,False
2017-02-22,SVXY,318222566.65588754,327575378.4511003,381267446.16435885,False
2017-02-23,SVXY,309849598.2088377,319124964.8994454,371235661.3975873,False
2017-02-24,SVXY,313985943.80874956,323556026.59355044,376191481.90995514,False
2017-02-27,SVXY,314838271.72127736,324948407.5997904,377212669.34464604,False
2017-02-28,SVXY,307092040.8508728,317120570.7151851,367931788.69436735,False
2017-03-01,SVXY,314111295.1492645,324540011.3640647,376341667.31626886,False
2017-03-02,SVXY,313309096.2973851,323881704.8903953,375380540.295058,False
2017-03-03,SVXY,322860260.2400713,333930897.0448818,386823939.5567543,False
2017-03-06,SVXY,328851687.09884256,340664721.5605917,394002362.0090955,False
2017-03-07,SVXY,328575967.7023117,340557933.0554218,393672018.27741736,False
2017-03-08,SVXY,326169352.02074426,338241082.336408,390788614.29870915,False
2017-03-09,SVXY,327848952.87844026,340161285.873745,392800970.41888875,False
2017-03-10,SVXY,332361333.37396765,345024023.9241897,398207324.235122,False
2017-03-13,SVXY,339280291.299204,352760572.5567635,406497036.199912,False
2017-03-14,SVXY,332812552.29759115,346216998.5775411,398747936.70166963,False
2017-03-15,SVXY,344695147.89383686,358765789.28509134,412984660.7793919,False
2017-03-16,SVXY,352065362.9945552,366628480.49873304,421815031.0408809,False
2017-03-17,SVXY,356352095.77641225,371286486.29929775,426951032.79368895,False
2017-03-20,SVXY,356101431.347241,371606766.8338282,426650707.81121296,False
2017-03-21,SVXY,342514179.9259397,357614322.079763,410371608.8641089,False
2017-03-22,SVXY,340734282.69508827,355941408.7338845,408239086.0868178,False
2017-03-23,SVXY,329177592.93380964,344048101.4040039,394392834.8994809,False
2017-03-24,SVXY,335469870.66018844,350807218.54468465,401931711.4930052,False
2017-03-27,SVXY,342263477.2449098,358470277.2179091,410071238.05148154,False
2017-03-28,SVXY,360739124.93142474,378017121.39283174,432207201.20360845,False
2017-03-29,SVXY,362117913.1733718,379659039.5187158,433859149.01275635,False
2017-03-30,SVXY,360413257.3483162,378067973.03940207,431816774.14337456,False
2017-03-31,SVXY,353845221.973548,371370793.4771662,423947507.9880206,False
2017-04-03,SVXY,352115511.18113285,370130353.7627278,421875114.36943674,False
2017-04-04,SVXY,356953759.2597688,375410415.62977654,427671895.24590385,False
2017-04-05,SVXY,344970905.54222625,362995734.9397635,413315050.34122145,False
2017-04-06,SVXY,351037535.55493474,369570408.66946614,420583574.8713206,False
2017-04-07,SVXY,338177260.70564634,356215242.27213216,405175477.95259374,False
2017-04-10,SVXY,326344813.2959783,344284528.72084737,390998837.2034272,False
2017-04-11,SVXY,311052906.0496214,328321297.9408484,372677363.38694143,False
2017-04-12,SVXY,309899746.39541537,327272789.8791103,371295744.72614306,False
2017-04-13,SVXY,304133928.9984558,321349271.71520436,364387628.50707567,False
2017-04-17,SVXY,318974617.3211893,337724447.63401634,382168489.8570139,False
2017-04-18,SVXY,321431362.0634051,340500550.3827784,385111954.24920213,False
2017-04-19,SVXY,313634983.0064229,332412347.8389337,375770990.2703677,False
2017-04-20,SVXY,321782322.8657318,341222607.63375217,385532445.88878965,False
2017-04-21,SVXY,320579015.02494806,340121085.4478673,384090743.8994355,False
2017-04-24,SVXY,355148807.0615578,377378100.6485168,425509353.71941054,False
2017-04-25,SVXY,363847662.2176455,386819462.8887613,435931588.4614917,False
2017-04-26,SVXY,359861742.0515374,382777751.9341661,431155995.0197154,False
2017-04-27,SVXY,363747404.0963487,387108831.2872981,435811467.6345316,False
2017-04-28,SVXY,363622052.7558338,387173339.3141132,435661282.2282179,False
2017-05-01,SVXY,378011483.9030852,403111978.8705615,452901485.281457,False
2017-05-02,SVXY,376482289.3532637,401686153.1101706,451069333.3167933,False
2017-05-03,SVXY,368861409.82337403,393755850.21604526,441938638.0728283,False
2017-05-04,SVXY,378412592.8919895,404157602.28677344,453382060.2496003,False
2017-05-05,SVXY,376206569.9567328,402006253.6742498,450738989.5851152,False
2017-05-08,SVXY,386234065.1681899,413352070.79870695,462753088.8077884,False
2017-05-09,SVXY,386910893.55362505,414287005.68004817,463564007.5076098,False
2017-05-10,SVXY,385456902.1577408,412939930.36007094,461821957.620704,False
2017-05-11,SVXY,386434581.41078347,414197644.2534266,462993330.4617086,False
2017-05-12,SVXY,387186651.20201445,415214481.42280436,463894397.06943935,False
2017-05-15,SVXY,394983030.25899667,424220164.83960575,473235361.04827386,False
2017-05-16,SVXY,398868692.30380803,428610542.2110103,477890833.66309,False
2017-05-17,SVXY,326018945.71286976,350506160.24964076,390608410.1431933,False
2017-05-18,SVXY,334667652.6823798,359986620.6316465,400970561.55671865,False
2017-05-19,SVXY,356978814.2271283,384180006.4455813,427701913.995106,False
2017-05-22,SVXY,372421166.03321826,401407137.0833772,446203637.7972591,False
2017-05-23,SVXY,372721978.64896727,401934225.11639196,446564046.10829085,False
2017-05-24,SVXY,382799622.047002,413010055.9997907,458638228.65951985,False
2017-05-25,SVXY,378262186.584115,408320405.67327857,453201856.09408444,False
2017-05-26,SVXY,384780073.77230555,415565655.85153866,461011038.9208826,False
2017-05-30,SVXY,387662963.3448561,419523179.6260186,464465074.1153406,False
2017-05-31,SVXY,384429112.9699789,416232788.83624285,460590547.2812951,False
2017-06-01,SVXY,393554132.0823305,426326918.5651158,471523375.7407217,False
2017-06-02,SVXY,392701765.91794413,425617309.8463014,470502142.4758794,False
2017-06-05,SVXY,390696297.4771396,424081684.03064847,468099359.2954659,False
2017-06-06,SVXY,382223051.7828636,415092425.08670866,457947430.7866585,False
2017-06-07,SVXY,386183916.9816122,419604095.74842995,462693005.4792326,False
2017-06-08,SVXY,395359084.2805415,429788461.4175408,473685917.26721495,False
2017-06-09,SVXY,389342564.2025521,423459908.79405725,466477430.2355202,False
2017-06-12,SVXY,385131034.5746322,419508181.11770207,461431530.5604701,False
2017-06-13,SVXY,398442528.34754413,434224732.7807943,477380239.9457446,False
2017-06-14,SVXY,399670872.02975816,435780918.49336123,478851937.7692251,False
2017-06-15,SVXY,395133436.56687117,431048588.99095196,473415565.2037897,False
2017-06-16,SVXY,399470355.7871645,435997128.24630624,478611696.11530495,False
2017-06-19,SVXY,411077155.4831623,449336446.1792011,492517984.8010462,False
2017-06-20,SVXY,400548293.16150403,438045661.89486575,479903189.7832696,False
2017-06-21,SVXY,403857384.942177,441884343.64510894,483867864.52522445,False
2017-06-22,SVXY,408294524.0319086,446961505.00412095,489184070.43354833,False
2017-06-23,SVXY,412205241.0440795,451466933.7140252,493869561.79756665,False
2017-06-26,SVXY,421305205.1890715,462121566.7405333,504772371.50779104,False
2017-06-27,SVXY,406364258.74504125,445954303.73094076,486871389.33089274,False
2017-06-28,SVXY,418898627.7593626,459937829.42962885,501889013.3592343,False
2017-06-29,SVXY,396988536.9516598,436097293.02968013,475638190.0588388,False
2017-06-30,SVXY,404283548.8984409,444331003.5705054,484378458.2425699,False
2017-07-03,SVXY,398868692.30380803,439031044.36827826,477890833.66309,False
2017-07-05,SVXY,398592934.65541863,439161407.9146835,477560444.1012604,False
2017-07-06,SVXY,378537944.2325045,417271264.7478918,453532245.655914,False
2017-07-07,SVXY,391974789.3459313,432296356.2640546,469631140.4475022,False
2017-07-10,SVXY,401525972.4145468,443485668.34934807,481074562.6242742,False
2017-07-11,SVXY,403255721.45882046,445615658.7075526,483147002.07300955,False
2017-07-12,SVXY,414311044.109898,458057784.7443402,496392557.4652431,False
2017-07-13,SVXY,418873534.5401445,463330006.45428884,501858948.7798807,False
2017-07-14,SVXY,426168546.48692554,471631215.2051412,510599216.9636118,False
2017-07-17,SVXY,437299072.2919403,484663150.935322,523934874.4336033,False
2017-07-18,SVXY,443265444.183352,491517001.3005994,531083278.13674235,False
2017-07-19,SVXY,448128747.22934747,497153602.82590216,536910077.7624116,False
2017-07-20,SVXY,452390463.2957036,502127770.8415662,542016106.5961689,False
2017-07-21,SVXY,456050477.6268446,506438395.6287819,546401227.1475598,False
2017-07-24,SVXY,463871911.65118635,515881421.08588004,555772209.8755964,False
2017-07-25,SVXY,461715998.6506488,513735086.17313623,553189176.7095157,False
2017-07-26,SVXY,461314927.913603,513539910.5752721,552708647.5715238,False
2017-07-27,SVXY,457053250.0991054,509044534.78037417,547602664.5679181,False
2017-07-28,SVXY,452340315.10912585,504041685.2005608,541956023.2676132,False
2017-07-31,SVXY,456000329.4402669,508864597.1948576,546341143.819004,False
2017-08-01,SVXY,461264779.72702533,514990411.28310156,552648564.2429681,False
2017-08-02,SVXY,459810788.331141,513617329.801905,550906514.3560623,False
2017-08-03,SVXY,453844416.4397293,507199795.4233829,543758110.6529232,False
2017-08-04,SVXY,455097853.34116143,508848288.1710167,545259873.0557574,False
2017-08-07,SVXY,461114373.4191508,516328321.4054868,552468360.0874522,False
2017-08-08,SVXY,448128747.22934747,502031697.9101364,536910077.7624116,False
2017-08-09,SVXY,435794932.70947826,488451508.22849834,522132741.21814173,False
2017-08-10,SVXY,375680109.62731355,421277556.51491207,450108229.2106582,False
2017-08-11,SVXY,359385429.9086958,403200745.6410763,430585317.9738142,False
2017-08-14,SVXY,405211079.9649059,455274974.43841034,485489747.7550187,False
2017-08-15,SVXY,407216586.65756905,457749899.142809,487892576.76558363,False
2017-08-16,SVXY,410274975.75721216,461411119.2482371,491556880.69491106,False
2017-08-17,SVXY,342138125.90439487,384967997.1966415,409921052.6451678,False
2017-08-18,SVXY,354271424.1816705,398812998.61776567,424458147.5355175,False
2017-08-21,SVXY,368360042.7131729,415274406.71895635,441337942.2777249,False
2017-08-22,SVXY,395434287.4344787,446012053.9151549,473776019.3449729,False
2017-08-23,SVXY,390671204.25792146,440852383.7857595,468069294.71611226,False
2017-08-24,SVXY,379390272.1450323,428328923.63981444,454553433.0906049,False
2017-08-25,SVXY,390871758.75237364,441504181.77594185,468309582.20018387,False
2017-08-28,SVXY,393428780.74181557,445034832.1479001,471373190.334408,False
2017-08-29,SVXY,389116954.74074036,440369210.12888443,466207124.0022464,False
2017-08-30,SVXY,391072313.2468258,442794967.6817034,468549869.68425554,False
2017-08-31,SVXY,402102542.6786851,455502893.08445954,481765360.49713546,False
2017-09-01,SVXY,402654057.975464,456346805.2367442,482426139.62079465,False
2017-09-05,SVXY,379640974.8260621,431091509.002478,454853803.9032323,False
2017-09-06,SVXY,389969282.65326816,443031802.42227167,467228311.4369372,False
2017-09-07,SVXY,392024937.53250897,445580536.01363754,469691223.77605796,False
2017-09-08,SVXY,382699363.9257052,435189263.55352753,458518107.83255976,False
2017-09-11,SVXY,404559306.5468303,460708023.6366109,484708847.8043995,False
2017-09-12,SVXY,414787356.25273955,472581380.52238685,496963234.51114434,False
2017-09-13,SVXY,429277083.77314633,489323665.5182716,514323604.22149503,False
2017-09-14,SVXY,423461118.1896091,482924650.9174657,507355404.6738719,False
2017-09-15,SVXY,431382848.5871062,492193562.09596795,516846554.05902004,False
2017-09-18,SVXY,450033995.8007138,514208729.3668382,539192785.9460164,False
2017-09-19,SVXY,449883589.4928393,514281735.0265891,539012581.7905006,False
2017-09-20,SVXY,449432332.3173573,514010497.3464267,538471923.4938016,False
2017-09-21,SVXY,449833441.3062616,514714073.57619584,538952498.4619448,False
2017-09-22,SVXY,446775052.20661855,511457733.1371561,535288194.5326174,False
2017-09-25,SVXY,446574497.71216637,511957319.4470181,535047907.0485457,False
2017-09-26,SVXY,451237284.51556826,517548379.9448984,540634465.0202948,False
2017-09-27,SVXY,455097853.34116143,522223972.4143908,545259873.0557574,False
2017-09-28,SVXY,461515482.4080552,529839381.08973366,552948935.0555955,False
2017-09-29,SVXY,470038838.03705025,539880385.3063679,563160901.0628071,False
2017-10-02,SVXY,478913154.468372,550855287.3545825,573793358.7096063,False
2017-10-03,SVXY,481018957.5341905,553539229.3076426,576316354.3772827,False
2017-10-04,SVXY,480667996.7318638,553396971.318735,575895862.7376952,False
2017-10-05,SVXY,495659091.36247176,570926114.6858482,593856928.2431493,False
2017-10-06,SVXY,495358278.74672276,570849233.5047188,593496519.9321176,False
2017-10-09,SVXY,486032705.139919,560896078.1459141,582323403.9886193,False
2017-10-10,SVXY,496411161.15370274,573143306.1262257,594757994.8508801,False
2017-10-11,SVXY,506739468.9809088,585343904.4755454,607132502.384585,False
2017-10-12,SVXY,510399521.5639084,589849494.365652,611517668.7661275,False
2017-10-13,SVXY,519725095.1707122,600909581.153317,622690784.7096256,False
2017-10-16,SVXY,528449005.2941594,611859086.4561301,633143038.2009089,False
2017-10-17,SVXY,527596677.3816316,611159384.6753532,632121850.7662181,False
2017-10-18,SVXY,529702442.1955915,613886971.4680647,634644800.6037431,False
2017-10-19,SVXY,533212050.21885806,618244567.7099644,638849716.9996182,False
2017-10-20,SVXY,542437365.704365,629236299.3446579,649902712.1161562,False
2017-10-23,SVXY,525841835.11813974,610843815.753131,630019346.738129,False
2017-10-24,SVXY,519875501.4785866,604195982.9104365,622870988.8651415,False
2017-10-25,SVXY,502477791.1664112,584249960.7712349,602026519.3809792,False
2017-10-26,SVXY,504633704.16694885,587031381.4033042,604609552.54706,False
2017-10-27,SVXY,533111792.0975613,620449591.621199,638729596.172658,False
2017-10-30,SVXY,528749817.90990835,616236364.874243,633503446.5119406,False
2017-10-31,SVXY,538225797.8245866,627573175.516461,644856766.6109548,False
2017-11-01,SVXY,535017002.417069,624122904.5307145,641012258.5261114,False
2017-11-02,SVXY,540883077.9353254,631260350.5026379,648040495.5721389,False
2017-11-03,SVXY,542086404.9020383,632959787.3112564,649482220.4765687,False
2017-11-06,SVXY,546648895.3322849,639179697.0320776,654948611.7912062,False
2017-11-07,SVXY,543991615.2215462,636368701.743097,651764882.8300221,False
2017-11-08,SVXY,543339841.8034705,635901974.1022805,650983982.8794029,False
2017-11-09,SVXY,536621400.12082785,628331063.0564857,642934512.5685331,False
2017-11-10,SVXY,523184555.007401,612882590.0964293,626835617.7769449,False
2017-11-13,SVXY,521780711.7980944,612090037.9951249,625153651.2185949,False
2017-11-14,SVXY,517368627.67572236,607195904.6164271,619867464.0594732,False
2017-11-15,SVXY,497514191.7472604,584165058.8689641,596079553.0981984,False
2017-11-16,SVXY,519374096.1165269,610114932.6841052,622270247.2398866,False
2017-11-17,SVXY,526493646.78807396,618764910.3191891,630800292.5188998,False
2017-11-20,SVXY,543740912.5405163,639922697.7877291,651464512.0173947,False
2017-11-21,SVXY,563946347.5231634,664009193.1650038,675672960.4484085,False
2017-11-22,SVXY,569060353.2501888,670340318.3247515,681800130.8867052,False
2017-11-24,SVXY,571617375.2396308,673974665.5804198,684863739.0209292,False
2017-11-27,SVXY,572419554.9655809,675855147.4645163,685824843.1270643,False
2017-11-28,SVXY,580190879.0552036,685346524.1029981,695135788.3566967,False
2017-11-29,SVXY,567656510.0408822,670849346.6672996,680118164.3283552,False
2017-11-30,SVXY,565701151.5347967,668846424.8380083,677775418.646346,False
2017-12-01,SVXY,550308947.9152845,650947252.7683283,659333778.1727487,False
2017-12-04,SVXY,554921586.5321087,657309520.2415029,664860252.8159419,False
2017-12-05,SVXY,557027351.3460686,660106992.677155,667383202.653467,False
2017-12-06,SVXY,557729272.950722,661242364.5079602,668224185.932642,False
2017-12-07,SVXY,576029459.3620028,683252535.3284107,690149926.180051,False
2017-12-08,SVXY,593677872.355208,704509176.4313618,711294766.4768406,False
2017-12-11,SVXY,614635300.6253691,730382651.3768799,736404189.8552822,False
2017-12-12,SVXY,613081051.108188,728869391.5134909,734542019.1414163,False
2017-12-13,SVXY,615086557.8008511,731588439.7848986,736944848.1519812,False
2017-12-14,SVXY,618345501.3949463,735801200.3550603,740849439.5653803,False
2017-12-15,SVXY,638550898.125735,760192190.472377,765057842.1662427,False
2017-12-18,SVXY,647976768.1056942,772471679.9226965,776351124.7668525,False
2017-12-19,SVXY,644116161.0282423,768219915.1354969,771725670.9012384,False
2017-12-20,SVXY,646973957.3815747,771980462.5130106,775149641.5163428,False
2017-12-21,SVXY,651436189.6905245,777659434.5905368,780495912.0040202,False
