date,rv_proxy,har_forecast,har_forecast_ann_var,har_forecast_vol_pct,vix,vix3m,iv_ann_var,vrp,cm30,cm30_spot_anchored,cm90,slope_cm,slope_vix3m,vix_input_lagged,vrp_aligned,slope_vix3m_aligned,sig_contango,sig_contango_vix3m,sig_vrp,signal,binding
2019-05-07,0.0002178960663525567,9.075876359056922e-05,0.022871208424823444,15.123229954220573,19.32,18.78,0.037326240000000004,0.01445503157517656,17.794642857142858,False,17.747857142857143,1.0026361331347848,1.0287539936102237,False,0.01445503157517656,1.0287539936102237,0.0,0.0,1.0,0.0,contango
2019-05-08,5.059233518660246e-05,8.895274864863122e-05,0.022416092659455066,14.972004762040076,19.4,18.75,0.03763599999999999,0.015219907340544923,18.03214285714286,False,17.689285714285713,1.0193821926105393,1.0346666666666666,False,0.015219907340544923,1.0346666666666666,0.0,0.0,1.0,0.0,contango
2019-05-09,0.00016167806754955165,0.00010927898437692266,0.02753830406298451,16.594669042492082,19.1,18.44,0.036481,0.00894269593701549,17.914285714285715,False,17.715,1.0112495463892586,1.0357917570498916,False,0.00894269593701549,1.0357917570498916,0.0,0.0,1.0,0.0,contango
2019-05-10,0.00028464044345459814,0.00012959686747573976,0.03265841060388642,18.071638166997044,16.04,16.9,0.025728159999999996,-0.006930250603886422,16.575,False,17.072142857142858,0.9708798795029496,0.9491124260355029,False,-0.006930250603886422,0.9491124260355029,1.0,1.0,0.0,0.0,vrp
2019-05-13,0.00046111678719492103,0.00014860387629548493,0.037448176826462204,19.351531419105363,20.55,19.79,0.042230250000000004,0.0047820731735378,19.1125,False,18.496428571428574,1.033307588337517,1.0384032339565439,False,0.0047820731735378,1.0384032339565439,0.0,0.0,1.0,0.0,contango
2019-05-14,8.444489577063164e-05,0.00012412671486567502,0.0312799321461501,17.686133592775473,18.06,18.29,0.03261636,0.0013364278538498947,18.085714285714285,False,17.77642857142857,1.0173986418612126,0.9874248223072717,False,0.0013364278538498947,0.9874248223072717,0.0,1.0,1.0,0.0,contango
2019-05-15,8.838315067038324e-05,0.00012949490557989727,0.032632716206134116,18.064527728710242,16.44,17.49,0.027027360000000007,-0.005605356206134109,17.294642857142858,False,17.43642857142857,0.9918684199746016,0.939965694682676,False,-0.005605356206134109,0.939965694682676,1.0,1.0,0.0,0.0,vrp
2019-05-16,7.071564574712937e-05,0.0001238386977771137,0.031207351839832653,17.665602689926164,15.29,16.74,0.023378409999999995,-0.007828941839832657,16.625,False,17.205000000000002,0.9662888695146759,0.9133811230585425,False,-0.007828941839832657,0.9133811230585425,1.0,1.0,0.0,0.0,vrp
2019-05-17,0.00019596738906224408,0.0001371351650586707,0.03455806159478502,18.589798706490885,15.96,17.06,0.025472160000000008,-0.009085901594785013,16.90178571428571,False,17.26642857142857,0.9788813965995118,0.9355216881594374,False,-0.009085901594785013,0.9355216881594374,1.0,1.0,0.0,0.0,vrp
2019-05-20,9.574793113143597e-05,0.00011833771964048813,0.029821105349403007,17.268788419979845,16.31,17.29,0.026601609999999998,-0.0032194953494030093,17.175,False,17.470714285714287,0.98307371519686,0.9433198380566802,False,-0.0032194953494030093,0.9433198380566802,1.0,1.0,0.0,0.0,vrp
2019-05-21,5.246229267654563e-05,0.00010986954346254152,0.02768712495256046,16.63944859439773,14.95,16.42,0.02235025,-0.005336874952560463,16.291071428571428,False,16.960714285714285,0.9605180037902716,0.9104750304506698,False,-0.005336874952560463,0.9104750304506698,1.0,1.0,0.0,0.0,vrp
2019-05-22,3.207340694735807e-05,0.00010003030945251987,0.025207637982035007,15.876913422335907,14.75,16.42,0.021756249999999998,-0.003451387982035009,16.271428571428572,False,17.069285714285712,0.9532577310959537,0.8982947624847746,False,-0.003451387982035009,0.8982947624847746,1.0,1.0,0.0,0.0,vrp
2019-05-23,0.0001273756204243631,0.00012153983669660813,0.03062803884754525,17.50086822061844,16.92,17.69,0.028628640000000007,-0.0019993988475452418,17.357142857142858,False,17.675,0.9820165690038392,0.9564725833804409,False,-0.0019993988475452418,0.9564725833804409,1.0,1.0,0.0,0.0,vrp
2019-05-24,5.433989048251645e-05,0.00010781591631665313,0.027169610911796586,16.483206882095665,15.85,17.09,0.025122250000000002,-0.0020473609117965842,16.810714285714287,False,17.432142857142857,0.9643515673017825,0.9274429490930368,False,-0.0020473609117965842,0.9274429490930368,1.0,1.0,0.0,0.0,vrp
2019-05-28,5.493579261394723e-05,0.00010531385649576564,0.02653909183693294,16.290823133572147,17.5,17.9,0.030624999999999996,0.004085908163067056,17.475,False,17.751785714285717,0.984408007242732,0.9776536312849162,False,0.004085908163067056,0.9776536312849162,1.0,1.0,1.0,1.0,none
2019-05-29,7.050038978629949e-05,0.00011187085385731951,0.028191455172044515,16.79031124549051,17.9,18.24,0.032041,0.0038495448279554853,17.85535714285714,False,18.035714285714285,0.99,0.981359649122807,False,0.0038495448279554853,0.981359649122807,1.0,1.0,1.0,1.0,none
2019-05-30,4.156102923903818e-05,0.00011197432739343107,0.02821753050314463,16.798074444157173,17.3,17.96,0.029929000000000004,0.001711469496855373,17.567857142857143,False,17.799999999999997,0.9869582664526486,0.9632516703786191,False,0.001711469496855373,0.9632516703786191,1.0,1.0,1.0,1.0,none
