date,har_forecast,realised_next_h,trailing_rv,rv_proxy
2012-02-09,8.314575398520759e-05,4.227800928502047e-05,6.36850271535376e-05,4.222634837167187e-05
2012-02-10,8.621219983785082e-05,4.077341132823906e-05,6.681274180327253e-05,9.044394217690842e-05
2012-02-13,9.376413456280557e-05,3.844923507512532e-05,6.693189564069575e-05,7.215324696305675e-05
2012-02-14,8.988250623520498e-05,3.724526441780407e-05,6.378270307260909e-05,4.714611321277333e-05
2012-02-15,9.10944385874196e-05,3.576005355351965e-05,5.938416018572094e-05,4.43438996408495e-05
2012-02-16,8.523637428951229e-05,3.5484167692691114e-05,5.955716060897152e-05,3.313742189099003e-05
2012-02-17,7.645801377783744e-05,3.6781674493075276e-05,5.93956703242452e-05,2.6773213180611797e-05
2012-02-21,7.253326974561832e-05,3.589165382354752e-05,5.981636823180835e-05,3.077164017320374e-05
2012-02-22,6.37078287810153e-05,3.8507300287817895e-05,5.78559391241982e-05,1.658533020494426e-05
2012-02-23,6.48030457340196e-05,3.927146816269803e-05,5.70351468061675e-05,3.2542870444697814e-05
2012-02-24,5.49969492467135e-05,4.1174095284736734e-05,5.366300918830516e-05,1.3500888804113576e-05
2012-02-27,6.978340139812735e-05,3.719540875348266e-05,5.345543418491093e-05,9.033147183606292e-05
2012-02-28,5.47196713539489e-05,3.9945903256668264e-05,5.229532047201169e-05,1.3525182241483294e-05
2012-02-29,6.808730362892284e-05,4.083874483961149e-05,4.856565362600482e-05,5.982712862275444e-05
2012-03-01,6.237339097567293e-05,4.2231454448167014e-05,4.608097352670549e-05,2.99313024351729e-05
2012-03-02,5.829559419553485e-05,4.392088754326325e-05,4.2567917080515316e-05,1.5806696568789547e-05
2012-03-05,5.3704339347764976e-05,4.556725569255893e-05,4.26646647111285e-05,2.5391430017369692e-05
2012-03-06,7.445301547057515e-05,4.322642006829067e-05,4.3595010473443434e-05,0.00013014402618004945
2012-03-07,5.797175229024591e-05,4.377009820889606e-05,4.342917180760424e-05,2.0853356273979785e-05
2012-03-08,6.7556441507753e-05,5.591269468417815e-05,4.4005757322801444e-05,6.113561413076041e-05
2012-03-09,6.182123087778147e-05,5.8342671054983314e-05,4.362365001076664e-05,1.9525526855855902e-05
2012-03-12,5.6896444858049864e-05,6.329224866249549e-05,4.2278009285020504e-05,1.3967893131002927e-05
2012-03-13,6.023147659025861e-05,6.146002340987161e-05,4.077341132823906e-05,5.8847385084498164e-05
2012-03-14,5.5186332093094604e-05,6.254446721784405e-05,3.8449235075125304e-05,2.334554564766788e-05
2012-03-15,4.9728345122909915e-05,6.473687231020393e-05,3.7245264417804045e-05,2.186272940902687e-05
2012-03-16,4.5350918139718006e-05,6.721648311993982e-05,3.576005355351966e-05,1.3154471490877519e-05
2012-03-19,4.999475935725348e-05,6.76308191722747e-05,3.548416769269114e-05,2.7343818813591138e-05
2012-03-20,5.2812828287090474e-05,6.945041419301521e-05,3.678167449307528e-05,5.402085598867858e-05
2012-03-21,4.416126203572236e-05,7.098975539081962e-05,3.589165382354752e-05,1.208120611312096e-05
2012-03-22,5.618065668327661e-05,7.403067264372637e-05,3.850730028781786e-05,7.151390595462128e-05
2012-03-23,6.135615403478482e-05,7.255816839329996e-05,3.927146816269804e-05,4.859039581718148e-05
2012-03-26,6.51424973550579e-05,7.478842531494509e-05,4.117409528473673e-05,5.3456058366926185e-05
2012-03-27,4.693627621413792e-05,7.550937570841217e-05,3.719540875348268e-05,6.77905467972774e-06
2012-03-28,6.401825860587346e-05,7.385916056678875e-05,3.994590325666825e-05,7.128556680838033e-05
2012-03-29,6.711315491482516e-05,7.096421235971181e-05,4.08387448396115e-05,7.85768018645628e-05
2012-03-30,6.662062175233723e-05,7.271657638662304e-05,4.223145444816699e-05,5.917820421483808e-05
2012-04-02,6.634243110465495e-05,7.304735397630575e-05,4.392088754326323e-05,5.1284791565810605e-05
2012-04-03,8.103026277148464e-05,7.137318484417592e-05,4.556725569255895e-05,5.9965161152579805e-05
2012-04-04,8.555144846890609e-05,7.360715105174648e-05,4.322642006829067e-05,8.098647807041557e-05
2012-04-05,7.263928657998852e-05,7.398557722174851e-05,4.377009820889605e-05,3.22705972266927e-05
2012-04-09,0.00010331416647882117,6.665607306792933e-05,5.591269468417817e-05,0.00031613014011168503
