,cm30,cm60,cm90,cm120,cm150,cm180,n_contracts
2018-01-24,12.405,13.017857142857144,13.692857142857143,14.21642857142857,14.583928571428572,15.103571428571428,9
2018-01-25,12.596428571428572,13.15,13.8625,14.377857142857144,14.746428571428572,15.200714285714286,9
2018-01-26,12.560714285714285,13.214285714285714,13.867857142857142,14.325,14.664285714285713,15.115,9
2018-01-29,13.645,13.969642857142857,14.432142857142857,14.767857142857144,15.067857142857143,15.467857142857143,9
2018-01-30,14.017857142857142,14.217857142857142,14.64642857142857,14.975,15.269642857142857,15.622142857142856,9
2018-01-31,13.566428571428572,13.871428571428572,14.360714285714286,14.703571428571427,15.035714285714285,15.376428571428571,9
2018-02-01,13.347857142857144,13.639285714285714,14.15,14.535,14.92142857142857,15.280714285714286,9
2018-02-02,15.290714285714285,15.02142857142857,15.182142857142857,15.347857142857144,15.596428571428572,15.865,9
2018-02-05,30.075000000000003,26.117857142857144,22.298214285714288,20.05,19.401785714285715,19.910714285714285,9
2018-02-06,22.083571428571428,20.40267857142857,19.474107142857143,19.0,18.792857142857144,18.44142857142857,9
2018-02-07,21.092142857142857,19.5375,18.90357142857143,18.300714285714285,18.034821428571426,18.10642857142857,9
2018-02-08,23.677142857142858,20.852678571428573,20.00625,19.357142857142858,19.067857142857143,18.87857142857143,9
2018-02-09,22.353571428571428,19.425,18.632142857142856,18.010714285714286,17.80892857142857,17.75,9
2018-02-12,21.025,19.06517857142857,18.520535714285714,18.127857142857142,18.064285714285713,17.972142857142856,9
2018-02-13,20.750714285714285,19.09642857142857,18.626785714285717,18.26,18.257142857142856,18.16785714285714,9
2018-02-14,,17.785714285714285,17.823214285714286,17.659285714285716,17.79642857142857,17.750714285714288,8
2018-02-15,,17.339285714285715,17.325,17.196428571428573,17.353571428571428,17.375,8
2018-02-16,,17.389285714285712,17.370714285714286,17.24214285714286,17.410714285714285,17.385,8
2018-02-20,18.355357142857144,17.814285714285713,17.689285714285717,17.475,17.619285714285713,17.533571428571427,9
2018-02-21,18.539285714285715,18.060714285714287,17.940714285714286,17.78035714285714,17.91,17.76,9
2018-02-22,18.026785714285715,17.616071428571427,17.54,17.410714285714285,17.535714285714285,17.42857142857143,9
2018-02-23,16.79285714285714,16.90535714285714,16.902142857142856,16.84107142857143,16.960714285714285,16.875,9
2018-02-26,16.175,16.23125,16.357857142857142,16.423214285714288,16.594285714285714,16.601785714285715,9
2018-02-27,17.425,17.15714285714286,17.07357142857143,17.025000000000002,17.149285714285714,17.110714285714284,9
2018-02-28,18.349999999999998,17.79642857142857,17.600714285714286,17.510714285714286,17.571428571428573,17.535714285714285,9
2018-03-01,19.510714285714286,18.54642857142857,18.275,18.173214285714284,18.227857142857143,18.146428571428572,9
2018-03-02,18.73035714285714,18.205357142857142,18.039285714285715,17.996428571428574,18.07357142857143,18.025000000000002,9
2018-03-05,18.049999999999997,17.78214285714286,17.672857142857143,17.669642857142858,17.685714285714287,17.67142857142857,9
2018-03-06,18.1375,17.975,17.89357142857143,17.9,17.90642857142857,17.90357142857143,9
2018-03-07,17.817857142857143,17.807142857142857,17.810714285714287,17.89375,17.926428571428573,17.97142857142857,9
2018-03-08,17.255357142857143,17.444642857142856,17.555,17.71785714285714,17.786428571428573,17.84285714285714,9
2018-03-09,16.064285714285717,16.54642857142857,16.769285714285715,17.007142857142856,17.125,17.25,9
2018-03-12,16.475,16.90357142857143,17.04642857142857,17.253571428571426,17.325,17.476785714285715,9
2018-03-13,16.892857142857142,17.182142857142857,17.262142857142855,17.4625,17.525,17.701785714285712,9
2018-03-14,17.29285714285714,17.498214285714283,17.525,17.72142857142857,17.775,17.944642857142856,9
2018-03-15,16.732142857142858,17.09642857142857,17.244999999999997,17.48035714285714,17.507142857142856,17.69642857142857,9
2018-03-16,16.45357142857143,16.8125,16.949285714285715,17.232142857142858,17.275,17.5375,9
2018-03-19,17.475,17.469285714285714,17.38357142857143,17.567857142857143,17.533571428571427,17.782142857142855,9
2018-03-20,17.37857142857143,17.475,17.475,17.725,17.682142857142857,17.942857142857143,9
2018-03-21,17.325,17.330714285714286,17.373571428571427,17.650714285714283,17.67214285714286,17.90714285714286,8
2018-03-22,19.273214285714285,18.367857142857144,18.025,18.17214285714286,18.129285714285714,18.317857142857143,8
2018-03-23,20.267857142857142,19.230714285714285,18.77857142857143,18.86,18.71,18.85,8
2018-03-26,19.15,18.535,18.29642857142857,18.407857142857143,18.330357142857142,18.499107142857145,9
2018-03-27,20.167857142857144,19.382142857142856,19.051785714285714,19.145,19.035714285714285,19.2,9
2018-03-28,20.65535714285714,19.71785714285714,19.40714285714286,19.49642857142857,19.413392857142856,19.569642857142856,9
2018-03-29,19.57857142857143,19.087857142857143,18.86875,18.96785714285714,18.896428571428572,19.083928571428572,9
2018-04-02,20.725,19.727857142857143,19.43392857142857,19.469285714285714,19.389285714285716,19.496428571428574,9
2018-04-03,20.04642857142857,19.432142857142857,19.239285714285714,19.245,19.173214285714284,19.34375,9
2018-04-04,19.546428571428574,19.045,18.944642857142856,18.982142857142858,18.978571428571428,19.182142857142857,9
2018-04-05,18.832142857142856,18.59357142857143,18.65,18.729285714285712,18.75357142857143,19.014285714285716,9
2018-04-06,19.91785714285714,19.353571428571428,19.33214285714286,19.352142857142855,19.339285714285715,19.55,9
2018-04-09,20.075,19.529285714285713,19.47142857142857,19.425,19.44375,19.676785714285714,9
2018-04-10,19.585714285714285,19.185,19.210714285714285,19.185,19.239285714285714,19.517857142857142,9
2018-04-11,19.58214285714286,19.332142857142856,19.417857142857144,19.412142857142857,19.49642857142857,19.744642857142857,9
2018-04-12,18.739285714285714,18.687857142857144,18.8625,18.859285714285715,18.95357142857143,19.239285714285714,9
2018-04-13,18.103571428571428,18.240714285714283,18.47142857142857,18.525,18.660714285714285,18.9875,9
2018-04-16,17.275,17.532142857142855,17.932142857142857,18.052142857142858,18.310714285714287,18.696428571428573,9
2018-04-17,16.389285714285716,16.817857142857143,17.339285714285715,17.575,17.9125,18.332142857142856,9
2018-04-18,16.439285714285717,16.65357142857143,17.10892857142857,17.290714285714284,17.646428571428572,18.09464285714286,8
2018-04-19,16.59642857142857,16.810714285714283,17.225,17.353571428571428,17.6875,18.15892857142857,8
2018-04-20,17.030714285714286,17.073571428571427,17.429285714285715,17.55785714285714,17.853571428571428,18.275,8
2018-04-23,16.865,17.04642857142857,17.342142857142857,17.470714285714287,17.791071428571428,18.225,9
2018-04-24,17.629285714285714,17.49107142857143,17.625,17.625,17.90357142857143,18.26642857142857,9
2018-04-25,17.712142857142858,17.696428571428573,17.833571428571428,17.883928571428573,18.170535714285716,18.539285714285715,9
2018-04-26,16.91785714285714,17.078571428571426,17.345,17.446428571428573,17.78214285714286,18.107857142857142,9
2018-04-27,16.550714285714285,16.910714285714285,17.259285714285717,17.40714285714286,17.746428571428574,18.064999999999998,9
2018-04-30,16.745,17.0375,17.322142857142858,17.489285714285714,17.839285714285715,18.110714285714284,9
2018-05-01,16.360714285714284,16.617857142857144,16.92642857142857,17.112499999999997,17.511607142857144,17.784285714285716,9
2018-05-02,16.693571428571428,16.912499999999998,17.180714285714284,17.367857142857144,17.751785714285713,18.00785714285714,9
2018-05-03,16.525,16.69642857142857,16.995,17.204464285714288,17.601785714285715,17.85642857142857,9
2018-05-04,16.132142857142856,16.560714285714283,16.839285714285715,17.05,17.44642857142857,17.665,9
2018-05-07,16.085,16.582142857142856,16.877857142857142,17.114285714285714,17.51607142857143,17.712857142857143,9
2018-05-08,16.057857142857145,16.498214285714287,16.783571428571427,17.05,17.482142857142858,17.675,9
2018-05-09,15.350714285714286,15.97857142857143,16.375,16.7125,17.148214285714285,17.352142857142855,9
2018-05-10,14.792142857142856,15.448214285714286,15.864999999999998,16.25357142857143,16.714285714285715,16.932142857142857,9
2018-05-11,14.407142857142857,15.092857142857143,15.517142857142858,15.948214285714286,16.498214285714287,16.735,9
2018-05-14,14.254999999999999,14.885714285714286,15.260714285714286,15.732142857142858,16.307142857142857,16.527857142857144,9
2018-05-15,15.247857142857143,15.710714285714285,15.997857142857143,16.375,16.885714285714286,17.04642857142857,9
2018-05-16,,15.255357142857143,15.672142857142857,16.089285714285715,16.603571428571428,16.749285714285712,8
2018-05-17,,15.024999999999999,15.475,15.944642857142856,16.47142857142857,16.640714285714285,8
2018-05-18,,15.29642857142857,15.65642857142857,16.110714285714288,16.662499999999998,16.8,8
2018-05-21,14.075,14.803571428571429,15.232142857142858,15.70892857142857,16.279285714285713,16.407857142857143,9
2018-05-22,14.251785714285713,15.013571428571428,15.399285714285716,15.925,16.48357142857143,16.612142857142857,9
2018-05-23,13.935714285714285,14.776428571428571,15.162142857142857,15.744642857142857,16.287857142857142,16.416428571428572,9
2018-05-24,13.908035714285713,14.674999999999999,15.125,15.717857142857143,16.292142857142856,16.420714285714286,9
2018-05-25,14.225,14.902142857142856,15.294642857142858,15.883928571428571,16.396428571428572,16.525,9
2018-05-29,15.982142857142858,16.125,16.169642857142858,16.4625,16.744285714285716,16.80357142857143,9
2018-05-30,15.335714285714287,15.785,16.110714285714284,16.55357142857143,16.889285714285716,16.929464285714285,9
2018-05-31,15.585714285714285,15.995000000000001,16.3125,16.719642857142855,17.040714285714284,17.075,9
2018-06-01,14.719642857142858,15.323571428571428,15.703571428571427,16.22142857142857,16.609285714285715,16.675,9
2018-06-04,14.3,14.880714285714285,15.321428571428571,15.880357142857143,16.239285714285714,16.351785714285715,9
2018-06-05,14.107142857142858,14.743571428571428,15.189285714285713,15.7375,16.057142857142857,16.14464285714286,9
2018-06-06,13.64642857142857,14.357857142857142,14.880357142857143,15.469642857142857,15.797857142857143,15.896428571428572,9
2018-06-07,13.782142857142858,14.487142857142857,15.0125,15.589285714285714,15.889285714285714,15.984821428571427,9
2018-06-08,13.903571428571428,14.539285714285715,15.069642857142856,15.628571428571428,15.90642857142857,16.0,9
2018-06-11,13.7,14.435,15.028571428571428,15.635714285714286,15.87857142857143,15.955357142857142,9
2018-06-12,13.678571428571429,14.405000000000001,15.066071428571428,15.6875,15.890714285714285,15.957142857142857,9
2018-06-13,14.005357142857143,14.639285714285714,15.253571428571428,15.857142857142858,16.04357142857143,16.142857142857142,9
2018-06-14,13.532142857142858,14.232142857142858,14.93125,15.57232142857143,15.817857142857143,15.946428571428571,9
2018-06-15,13.601785714285715,14.207142857142857,14.841071428571428,15.532142857142857,15.792142857142856,15.94375,9
2018-06-18,13.675,14.14642857142857,14.760714285714284,15.451785714285714,15.682142857142857,15.853571428571428,9
2018-06-19,14.240714285714285,14.712142857142858,15.239285714285714,15.825,15.99642857142857,16.15892857142857,9
2018-06-20,13.965,14.565,15.203571428571427,15.780714285714286,15.952142857142857,16.114285714285714,8
2018-06-21,14.909285714285714,15.252142857142857,15.7,16.18357142857143,16.312142857142856,16.42142857142857,8
2018-06-22,14.499285714285715,15.05642857142857,15.542857142857143,16.04,16.189999999999998,16.325,8
2018-06-25,16.314999999999998,16.289285714285715,16.525000000000002,16.825,16.825,16.88660714285714,9
2018-06-26,15.932142857142857,16.15982142857143,16.516964285714284,16.825,16.825,16.910714285714285,9
2018-06-27,16.912142857142857,16.90357142857143,17.139285714285712,17.36357142857143,17.319642857142856,17.373214285714283,9
2018-06-28,16.539285714285715,16.619642857142857,16.9125,17.155714285714286,17.089285714285715,17.142857142857142,9
2018-06-29,16.134999999999998,16.45,16.825,17.075,17.066071428571426,17.15,9
2018-07-02,16.145,16.4375,16.832142857142856,17.09357142857143,17.110714285714284,17.253571428571426,9
2018-07-03,16.525000000000002,16.814285714285717,17.125,17.325,17.316964285714285,17.496428571428574,9
2018-07-05,15.766428571428571,16.24642857142857,16.725,16.997857142857143,17.025,17.257142857142856,9
2018-07-06,15.063571428571429,15.780357142857143,16.34285714285714,16.623571428571427,16.675,16.925,9
2018-07-09,14.285,14.967857142857143,15.610714285714286,15.910714285714285,15.975,16.30892857142857,9
2018-07-10,14.053571428571429,14.758928571428571,15.416071428571428,15.715,15.803571428571429,16.194642857142856,9
2018-07-11,14.635,15.196428571428571,15.767857142857144,16.019285714285715,16.090178571428574,16.490178571428572,9
2018-07-12,14.113571428571428,14.814285714285713,15.4625,15.723571428571429,15.79107142857143,16.192857142857143,9
2018-07-13,13.867857142857142,14.689285714285715,15.346428571428572,15.612142857142857,15.708928571428572,16.1375,9
2018-07-16,14.015,14.767857142857142,15.455357142857142,15.679285714285713,15.764285714285714,16.267857142857146,9
2018-07-17,13.657857142857143,14.660714285714286,15.471428571428572,15.725,15.816071428571428,16.360714285714288,9
2018-07-18,,14.773214285714285,15.549999999999999,15.823571428571428,15.917857142857143,16.435714285714287,8
2018-07-19,,14.964285714285715,15.725,15.896428571428572,15.969642857142857,16.505357142857143,8
2018-07-20,,15.142857142857144,15.831428571428571,16.024285714285714,16.119642857142857,16.675,8
2018-07-23,14.075,15.071428571428571,15.709285714285715,15.96642857142857,15.996428571428572,16.59642857142857,9
2018-07-24,14.107142857142856,15.049999999999999,15.710714285714287,15.925,15.989285714285714,16.53214285714286,9
2018-07-25,13.899999999999999,14.982142857142858,15.667857142857143,15.875892857142857,15.95625,16.460714285714285,9
2018-07-26,13.965178571428572,15.054464285714287,15.705,15.925,16.00357142857143,16.5125,9
2018-07-27,14.446428571428571,15.325000000000001,15.920714285714286,16.075,16.173214285714284,16.65625,9
2018-07-30,15.0625,15.801785714285714,16.222142857142856,16.325,16.46785714285714,16.87857142857143,9
2018-07-31,14.346428571428572,15.275,15.793571428571429,15.93125,16.11875,16.55357142857143,9
2018-08-01,14.548214285714286,15.4,15.880714285714285,15.989285714285714,16.203571428571426,16.610714285714284,9
2018-08-02,14.3,15.275,15.755,15.89107142857143,16.14107142857143,16.567857142857143,9
2018-08-03,14.025892857142857,15.159821428571428,15.682142857142857,15.83392857142857,16.053571428571427,16.424999999999997,9
2018-08-06,13.7,14.860714285714286,15.379285714285714,15.571428571428571,15.892857142857142,16.24642857142857,9
2018-08-07,13.42142857142857,14.541071428571428,15.065,15.3,15.660714285714286,16.003571428571426,9
2018-08-08,13.375,14.553571428571429,15.075,15.305357142857142,15.678571428571429,16.010714285714286,9
2018-08-09,13.555357142857144,14.701785714285714,15.155,15.375,15.7875,16.117857142857144,9
2018-08-10,14.417857142857143,15.275,15.600714285714286,15.735714285714286,16.09732142857143,16.38125,9
2018-08-13,15.325,15.885714285714286,16.04642857142857,16.146428571428572,16.52857142857143,16.753571428571426,9
2018-08-14,14.510714285714286,15.282142857142857,15.560714285714285,15.7375,16.185714285714283,16.40892857142857,9
2018-08-15,15.1625,15.626785714285715,15.829285714285714,15.95357142857143,16.40357142857143,16.567857142857143,9
2018-08-16,14.625,15.332142857142857,15.575,15.748214285714287,16.22142857142857,16.419642857142858,9
2018-08-17,14.191071428571428,15.0,15.315,15.54642857142857,16.039285714285715,16.225,9
2018-08-20,14.175,14.895,15.195,15.417857142857143,15.932142857142857,16.158088235294116,9
2018-08-21,14.644642857142857,15.200714285714286,15.457857142857142,15.65,16.139285714285712,16.36911764705882,9
2018-08-22,14.239285714285716,15.115,15.415000000000001,15.592857142857142,16.09107142857143,16.276470588235295,8
2018-08-23,14.326785714285714,15.225000000000001,15.525,15.708928571428572,16.16785714285714,16.345588235294116,8
2018-08-24,14.275,15.226428571428572,15.480357142857143,15.678571428571429,16.151785714285715,16.347058823529412,8
2018-08-27,14.4,15.302142857142856,15.546428571428573,15.771428571428572,16.16785714285714,16.377941176470586,9
2018-08-28,14.417857142857143,15.375,15.651785714285714,15.887500000000001,16.273214285714285,16.472058823529412,9
2018-08-29,14.342857142857143,15.350714285714286,15.657142857142857,15.903571428571428,16.27857142857143,16.48970588235294,9
2018-08-30,14.935714285714287,15.777857142857144,16.0,16.219642857142855,16.583928571428572,16.770588235294117,9
2018-08-31,14.476785714285715,15.323571428571428,15.632142857142856,15.935714285714287,16.310714285714287,16.527941176470588,9
2018-09-04,14.760714285714286,15.419285714285714,15.689285714285715,16.025,16.360714285714284,16.55735294117647,9
2018-09-05,15.117857142857142,15.705,15.944642857142856,16.26607142857143,16.56607142857143,16.764705882352942,9
2018-09-06,15.691071428571428,16.160714285714285,16.325,16.603571428571428,16.87142857142857,17.04264705882353,9
2018-09-07,15.921428571428573,16.339285714285715,16.451785714285716,16.71785714285714,16.976785714285715,17.163970588235294,9
2018-09-10,15.450000000000001,15.872142857142856,16.039285714285715,16.432142857142857,16.732142857142854,16.951470588235292,9
2018-09-11,14.932142857142857,15.399285714285714,15.626785714285715,16.087500000000002,16.389285714285716,16.608823529411765,9
2018-09-12,14.846428571428572,15.275,15.482142857142858,15.957142857142857,16.289285714285715,16.554411764705883,9
2018-09-13,14.446428571428571,14.959285714285715,15.1875,15.676785714285714,15.998214285714285,16.302941176470586,9
2018-09-14,14.214285714285714,14.760714285714286,15.032142857142857,15.525,15.855357142857143,16.20441176470588,9
2018-09-17,14.975,15.232142857142858,15.364285714285714,15.857142857142858,16.13529411764706,16.444117647058825,9
2018-09-18,14.689285714285715,15.117857142857144,15.360714285714286,15.875,16.145588235294117,16.454411764705885,9
2018-09-19,14.323571428571428,15.052142857142858,15.269642857142857,15.832142857142856,16.055882352941175,16.36470588235294,8
2018-09-20,14.102142857142857,14.873571428571429,15.175,15.692857142857143,15.966176470588236,16.275,8
2018-09-21,14.233571428571429,15.047857142857142,15.342857142857142,15.851785714285713,16.126470588235293,16.430172413793105,8
2018-09-24,14.205,14.942857142857143,15.239285714285716,15.678571428571429,15.969117647058823,16.295689655172414,9
2018-09-25,14.280714285714286,15.001785714285713,15.314285714285713,15.7875,16.054411764705883,16.30948275862069,9
2018-09-26,14.643571428571429,15.303571428571429,15.571428571428571,15.996428571428572,16.26323529411765,16.506034482758622,9
2018-09-27,14.382142857142858,15.074107142857143,15.418750000000001,15.855357142857143,16.138235294117646,16.411206896551725,9
2018-09-28,14.289285714285715,15.028571428571428,15.367857142857142,15.79642857142857,16.048529411764704,16.31637931034483,9
2018-10-01,14.305,14.955357142857142,15.341071428571428,15.79107142857143,16.07941176470588,16.33189655172414,9
2018-10-02,14.382142857142858,15.032142857142858,15.460714285714285,15.899999999999999,16.18970588235294,16.43706896551724,9
2018-10-03,14.209285714285715,14.862499999999999,15.341964285714285,15.810714285714285,16.112499999999997,16.342241379310344,9
2018-10-04,15.045,15.310714285714285,15.675,16.067857142857143,16.333823529411767,16.54741379310345,9
2018-10-05,15.353571428571428,15.52142857142857,15.842857142857142,16.226785714285715,16.49264705882353,16.70258620689655,9
2018-10-08,15.705,15.782142857142857,16.114285714285714,16.453571428571426,16.68676470588235,16.86810344827586,9
2018-10-09,15.94357142857143,15.925,16.230357142857144,16.487499999999997,16.727941176470587,16.923275862068966,9
2018-10-10,19.073571428571427,18.04285714285714,17.882142857142856,18.003571428571426,18.166176470588237,18.29396551724138,9
2018-10-11,19.357857142857142,18.117857142857144,18.075,18.166071428571428,18.28529411764706,18.361206896551725,9
2018-10-12,18.639285714285716,17.732142857142858,17.732142857142854,17.817857142857143,17.977941176470587,18.06293103448276,9
2018-10-15,18.845,18.114285714285714,18.248214285714283,18.323214285714286,18.495588235294115,18.56810344827586,9
2018-10-16,17.343571428571426,17.189285714285713,17.59285714285714,17.725,17.901470588235295,17.992241379310347,9
2018-10-17,,17.169642857142858,17.560714285714283,17.680882352941175,17.857352941176472,17.968103448275862,8
2018-10-18,,18.099999999999998,18.275,18.230882352941176,18.319117647058825,18.276724137931033,8
2018-10-19,,18.183928571428574,18.42142857142857,18.333823529411763,18.42205882352941,18.325,8
2018-10-22,18.625,18.242857142857144,18.467857142857145,18.433823529411764,18.468103448275862,18.379285714285714,9
2018-10-23,18.810714285714283,18.44107142857143,18.557142857142857,18.485294117647058,18.514655172413793,18.430714285714288,9
2018-10-24,20.553571428571427,19.617857142857144,19.53214285714286,19.363235294117647,19.29741379310345,19.125,9
2018-10-25,20.807142857142857,19.816071428571426,19.724999999999998,19.561764705882354,19.499137931034483,19.36642857142857,9
2018-10-26,20.932142857142857,20.064285714285713,19.953571428571426,19.745588235294118,19.633620689655174,19.475,9
2018-10-29,21.287499999999998,20.542857142857144,20.376785714285717,20.16764705882353,19.997413793103448,19.810714285714283,9
2018-10-30,20.725,20.260714285714286,20.21785714285714,20.013235294117646,19.84741379310345,19.67642857142857,9
2018-10-31,20.114285714285714,19.833928571428572,19.85535714285714,19.730882352941176,19.599137931034484,19.457857142857144,9
2018-11-01,19.185714285714283,19.132142857142856,19.25,19.201470588235296,19.13362068965517,19.05642857142857,9
2018-11-02,19.378571428571426,19.16785714285714,19.248214285714287,19.225,19.168965517241382,19.080000000000002,9
2018-11-05,19.125,18.939285714285713,18.992857142857144,18.975,18.919827586206896,18.875,9
2018-11-06,18.410714285714285,18.34642857142857,18.458928571428572,18.505882352941175,18.466379310344827,18.425,9
2018-11-07,16.99642857142857,17.478571428571428,17.74642857142857,17.83970588235294,17.82844827586207,17.840714285714284,9
2018-11-08,17.09642857142857,17.480357142857144,17.737499999999997,17.84264705882353,17.858620689655172,17.892857142857142,9
2018-11-09,17.603571428571428,17.960714285714285,18.15357142857143,18.21029411764706,18.15603448275862,18.155,9
2018-11-12,18.9375,18.889285714285716,18.880357142857143,18.875,18.756034482758622,18.690714285714286,9
2018-11-13,19.03214285714286,19.139285714285716,19.12857142857143,19.04264705882353,18.900862068965516,18.839285714285715,9
2018-11-14,19.558928571428574,19.648214285714285,19.57857142857143,19.489705882352943,19.259482758620692,19.169285714285714,9
2018-11-15,19.160714285714285,19.450000000000003,19.475,19.386764705882353,19.150862068965516,19.08642857142857,9
2018-11-16,18.319642857142856,18.710714285714285,18.825,18.825,18.685344827586206,18.635,9
2018-11-19,19.375,19.62142857142857,19.563235294117646,19.475,19.273571428571426,19.23071428571429,9
2018-11-20,20.42857142857143,20.514285714285712,20.402941176470588,20.264655172413793,19.970714285714287,19.90642857142857,9
2018-11-21,20.142857142857142,20.367857142857144,20.298529411764704,20.157758620689656,19.920714285714286,19.877857142857142,8
2018-11-23,20.482142857142858,20.503571428571426,20.389705882352942,20.240517241379308,20.017857142857142,19.975,8
2018-11-26,19.0375,19.415178571428573,19.491911764705883,19.426724137931036,19.275,19.28035714285714,9
2018-11-27,18.875,19.160714285714285,19.24264705882353,19.233620689655172,19.125,19.132142857142856,9
2018-11-28,18.337500000000002,18.633928571428573,18.76323529411765,18.79396551724138,18.739285714285714,18.78392857142857,9
2018-11-29,18.535714285714285,18.867857142857144,18.945588235294117,18.94051724137931,18.875,18.885714285714286,9
2018-11-30,17.871428571428574,18.267857142857142,18.463235294117645,18.537068965517243,18.49214285714286,18.537499999999998,9
2018-12-03,17.075,17.54642857142857,17.80735294117647,17.900862068965516,17.917857142857144,18.010714285714286,9
2018-12-04,19.34464285714286,19.18392857142857,19.152941176470588,19.071551724137933,18.975,18.975,9
2018-12-05,19.039285714285715,19.001785714285717,19.004411764705882,18.956034482758618,18.9,18.910714285714285,9
2018-12-06,19.651785714285715,19.305357142857144,19.255882352941175,19.157758620689656,19.049285714285713,19.025,9
2018-12-07,20.942857142857143,20.317857142857143,20.110294117647058,19.888793103448275,19.693571428571428,19.625,9
2018-12-10,20.724999999999998,20.2375,20.02794117647059,19.757758620689657,19.612142857142857,19.575,9
2018-12-11,20.646428571428572,20.303571428571427,20.16029411764706,19.85948275862069,19.709285714285713,19.642857142857142,9
2018-12-12,20.541071428571428,20.291071428571428,20.155882352941177,19.847413793103446,19.740714285714287,19.69107142857143,9
2018-12-13,20.296428571428574,20.17857142857143,20.09264705882353,19.86810344827586,19.75357142857143,19.725,9
2018-12-14,20.96607142857143,20.585714285714285,20.447058823529414,20.123275862068965,20.000714285714288,19.9375,9
2018-12-17,21.675,21.21029411764706,20.989705882352943,20.588793103448275,20.450714285714287,20.339285714285715,9
2018-12-18,21.962500000000002,21.598529411764705,21.333823529411763,20.875,20.70357142857143,20.585714285714285,9
2018-12-19,22.29642857142857,21.883823529411764,21.575,21.069285714285712,20.89785714285714,20.782142857142855,8
2018-12-20,22.655357142857145,22.008823529411764,21.607758620689655,21.110714285714284,20.896428571428572,20.77857142857143,8
2018-12-21,24.103571428571428,22.783823529411766,22.076724137931034,21.399285714285714,21.142142857142858,21.025,8
2018-12-24,25.256249999999998,23.020588235294117,22.045689655172414,21.37357142857143,21.12410714285714,21.126785714285717,9
2018-12-26,24.01607142857143,22.301470588235293,21.45603448275862,20.867857142857144,20.669642857142858,20.65625,9
2018-12-27,24.275,22.58970588235294,21.768103448275863,21.147857142857145,20.910714285714285,20.857142857142858,9
2018-12-28,24.401785714285715,22.611764705882354,21.807758620689654,21.225,20.948214285714286,20.85625,9
2018-12-31,23.225,21.945588235294117,21.326724137931034,20.891428571428573,20.692857142857143,20.59464285714286,9
2019-01-02,22.410714285714285,21.610294117647058,21.13362068965517,20.767857142857142,20.571428571428573,20.539285714285715,9
2019-01-03,23.40357142857143,22.41176470588235,21.814655172413794,21.387857142857143,21.126785714285717,21.021428571428572,9
2019-01-04,21.475,21.019117647058824,20.654310344827586,20.377857142857142,20.232142857142858,20.225,9
2019-01-07,21.05,20.75588235294118,20.445689655172412,20.239285714285714,20.09464285714286,20.116071428571427,9
2019-01-08,20.625,20.519117647058824,20.233620689655172,20.035,19.889285714285716,19.857142857142858,9
2019-01-09,20.248214285714283,20.238235294117647,20.06206896551724,19.92142857142857,19.814285714285713,19.84285714285714,9
2019-01-10,20.003571428571426,20.101470588235294,19.973275862068967,19.842857142857145,19.751785714285717,19.79642857142857,9
2019-01-11,19.426785714285714,19.673529411764708,19.645689655172415,19.590714285714284,19.524107142857144,19.575000000000003,9
2019-01-14,19.475,19.607352941176472,19.535344827586204,19.486428571428572,19.396428571428572,19.525000000000002,9
2019-01-15,18.830882352941174,19.00735294117647,19.07155172413793,19.075,19.03392857142857,19.15892857142857,9
2019-01-16,19.027941176470588,19.07205882352941,19.075,19.075,19.032142857142855,19.164285714285715,8
2019-01-17,18.54705882352941,18.767647058823528,18.775,18.860714285714284,18.875,19.067857142857143,8
2019-01-18,18.360294117647058,18.625,18.57785714285714,18.66357142857143,18.675,18.875,8
2019-01-22,20.069117647058825,19.669827586206896,19.317857142857143,19.275,19.185714285714287,19.33642857142857,9
2019-01-23,19.68529411764706,19.523275862068964,19.275,19.27142857142857,19.19107142857143,19.335714285714285,9
2019-01-24,19.189705882352943,19.173275862068966,18.965,18.925,18.946428571428573,19.092142857142857,9
2019-01-25,18.355882352941176,18.500862068965517,18.459285714285716,18.575,18.601785714285715,18.745,9
2019-01-28,19.125,19.05603448275862,18.925,18.925,18.96785714285714,19.09642857142857,9
2019-01-29,18.902941176470588,18.799137931034483,18.675,18.675,18.723214285714285,18.85642857142857,9
2019-01-30,18.163235294117648,18.395689655172415,18.462142857142858,18.525,18.57857142857143,18.709285714285713,9
2019-01-31,17.45,17.842241379310344,18.005,18.125,18.20357142857143,18.362142857142857,9
2019-02-01,17.28970588235294,17.59741379310345,17.78214285714286,17.960714285714285,18.110714285714284,18.265,9
2019-02-04,16.86470588235294,17.192241379310342,17.40357142857143,17.57142857142857,17.785714285714285,17.997857142857143,9
2019-02-05,16.816176470588236,17.037068965517243,17.23785714285714,17.425,17.617857142857144,17.802142857142858,9
2019-02-06,16.679411764705883,16.923275862068966,17.146428571428572,17.301785714285714,17.476785714285715,17.65642857142857,9
2019-02-07,17.316176470588236,17.34051724137931,17.474999999999998,17.603571428571428,17.785714285714285,17.960714285714285,9
2019-02-08,16.955882352941178,17.14741379310345,17.36357142857143,17.535714285714285,17.710714285714285,17.865,9
2019-02-11,16.84264705882353,17.057758620689654,17.325,17.49642857142857,17.701785714285712,17.87,9
2019-02-12,16.56323529411765,16.854310344827585,17.172142857142855,17.3875,17.630357142857143,17.78214285714286,9
